SPECIES,SITE,PLOT,Year,Month,NEWROS,RAMET,stage.modified,PrevStage,PrevYear,NextStage,NextYear,firstYear,firstStage,lastYear,lastStage,Survival
WL,NVP,Plot M,1990,July,174,84,SR,No.record,NA,SR,1991,1990,SR,2003,SR,Yes
WL,NVP,Plot M,1991,July,174,84,SR,SR,1990,SR,1992,1990,SR,2003,SR,Yes
WL,NVP,Plot M,1992,July,174,84,SR,SR,1991,SR,1993,1990,SR,2003,SR,Yes
WL,NVP,Plot M,1993,July,174,84,SR,SR,1992,SR,1994,1990,SR,2003,SR,Yes
WL,NVP,Plot M,1994,July,174,84,SR,SR,1993,SR,1995,1990,SR,2003,SR,Yes
WL,NVP,Plot M,1995,July,174,84,SR,SR,1994,SR,1996,1990,SR,2003,SR,Yes
WL,NVP,Plot M,1996,July,174,84,SR,SR,1995,SR,1997,1990,SR,2003,SR,Yes
WL,NVP,Plot M,1997,July,174,84,SR,SR,1996,SR,1998,1990,SR,2003,SR,Yes
WL,NVP,Plot M,1998,May,174,84,SR,SR,1997,SR,1999,1990,SR,2003,SR,Yes
WL,NVP,Plot M,1999,July,174,84,SR,SR,1998,MR,2000,1990,SR,2003,SR,Yes
WL,NVP,Plot M,2000,May,174,84,MR,SR,1999,SR,2001,1990,SR,2003,SR,Yes
WL,NVP,Plot M,2001,May,174,84,SR,MR,2000,SR,2002,1990,SR,2003,SR,Yes
WL,NVP,Plot M,2002,May,174,84,SR,SR,2001,SR,2003,1990,SR,2003,SR,Yes
WL,NVP,Plot M,2003,May,174,84,SR,SR,2002,Dead,NA,1990,SR,2003,SR,No
WL,NVP,Plot M,1990,July,175.1,85,SR,No.record,NA,SR,1991,1990,SR,2003,SF,Yes
WL,NVP,Plot M,1991,July,175.1,85,SR,SR,1990,SR,1992,1990,SR,2003,SF,Yes
WL,NVP,Plot M,1992,July,175.1,85,SR,SR,1991,SR,1993,1990,SR,2003,SF,Yes
WL,NVP,Plot M,1993,July,175.1,85,SR,SR,1992,SR,1994,1990,SR,2003,SF,Yes
WL,NVP,Plot M,1994,July,175.1,85,SR,SR,1993,SR,1995,1990,SR,2003,SF,Yes
WL,NVP,Plot M,1995,July,175.1,85,SR,SR,1994,SR,1996,1990,SR,2003,SF,Yes
WL,NVP,Plot M,1996,July,175.1,85,SR,SR,1995,SR,1997,1990,SR,2003,SF,Yes
WL,NVP,Plot M,1997,July,175.1,85,SR,SR,1996,SR,1998,1990,SR,2003,SF,Yes
WL,NVP,Plot M,1998,July,175.1,85,SR,SR,1997,SR,1999,1990,SR,2003,SF,Yes
WL,NVP,Plot M,1999,July,175.1,85,SR,SR,1998,SR,2000,1990,SR,2003,SF,Yes
WL,NVP,Plot M,2000,May,175.1,85,SR,SR,1999,SR,2001,1990,SR,2003,SF,Yes
WL,NVP,Plot M,2001,May,175.1,85,SR,SR,2000,SR,2002,1990,SR,2003,SF,Yes
WL,NVP,Plot M,2002,July,175.1,85,SR,SR,2001,SF,2003,1990,SR,2003,SF,Yes
WL,NVP,Plot M,2003,May,175.1,85,SF,SR,2002,Dead,NA,1990,SR,2003,SF,No
WL,NVP,Plot M,2004,May,175.2,86,SR,First.Appearance,NA,SF,2005,2004,SR,2005,SF,Yes
WL,NVP,Plot M,2005,July,175.2,86,SF,SR,2004,Dead,NA,2004,SR,2005,SF,No
WL,NVP,Plot M,2006,July,175.3,87,MR,First.Appearance,NA,MR,2007,2006,MR,2007,MR,Yes
WL,NVP,Plot M,2007,July,175.3,87,MR,MR,2006,Dead,NA,2006,MR,2007,MR,No
WL,NVP,Plot M,1990,July,176,88,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,NVP,Plot M,1991,July,176,88,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,NVP,Plot M,1990,July,177.1,89,SR,No.record,NA,SR,1991,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1991,July,177.1,89,SR,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1992,July,177.1,89,SR,SR,1991,Dead,NA,1990,SR,1992,SR,No
WL,NVP,Plot M,1995,July,177.2,90,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SR,Yes
WL,NVP,Plot M,1996,July,177.2,90,SR,SR,1995,SR,1997,1995,SR,1997,SR,Yes
WL,NVP,Plot M,1997,July,177.2,90,SR,SR,1996,Dead,NA,1995,SR,1997,SR,No
WL,NVP,Plot M,1998,July,177.3,91,SR,First.Appearance,NA,SR,1999,1998,SR,1999,SR,Yes
WL,NVP,Plot M,1999,May,177.3,91,SR,SR,1998,Dead,NA,1998,SR,1999,SR,No
WL,NVP,Plot M,1990,July,178.1,92,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,Plot M,1993,July,178.2,93,SR,First.Appearance,NA,Dead,NA,1993,SR,1993,SR,No
WL,NVP,Plot M,1994,May,178.3,94,SR,First.Appearance,NA,MR,1995,1994,SR,1999,SR,Yes
WL,NVP,Plot M,1995,July,178.3,94,MR,SR,1994,SR,1996,1994,SR,1999,SR,Yes
WL,NVP,Plot M,1996,July,178.3,94,SR,MR,1995,inactive,1997,1994,SR,1999,SR,Yes
WL,NVP,Plot M,1997,May,178.3,94,inactive,SR,1996,SR,1998,1994,SR,1999,SR,Yes
WL,NVP,Plot M,1998,July,178.3,94,SR,inactive,1997,SR,1999,1994,SR,1999,SR,Yes
WL,NVP,Plot M,1999,May,178.3,94,SR,SR,1998,Dead,NA,1994,SR,1999,SR,No
WL,NVP,Plot M,2001,May,178.4,95,SR,First.Appearance,NA,SR,2002,2001,SR,2004,SR,Yes
WL,NVP,Plot M,2002,July,178.4,95,SR,SR,2001,SR,2003,2001,SR,2004,SR,Yes
WL,NVP,Plot M,2003,May,178.4,95,SR,SR,2002,SR,2004,2001,SR,2004,SR,Yes
WL,NVP,Plot M,2004,May,178.4,95,SR,SR,2003,Dead,NA,2001,SR,2004,SR,No
WL,NVP,Plot M,2005,July,178.5,96,SR,First.Appearance,NA,SR,2006,2005,SR,2008,SR,Yes
WL,NVP,Plot M,2006,July,178.5,96,SR,SR,2005,SR,2007,2005,SR,2008,SR,Yes
WL,NVP,Plot M,2007,July,178.5,96,SR,SR,2006,SR,2008,2005,SR,2008,SR,Yes
WL,NVP,Plot M,2008,June,178.5,96,SR,SR,2007,Dead,NA,2005,SR,2008,SR,No
WL,NVP,Plot M,1990,July,179.1,97,SR,No.record,NA,SR,1991,1990,SR,1992,MR,Yes
WL,NVP,Plot M,1991,July,179.1,97,SR,SR,1990,MR,1992,1990,SR,1992,MR,Yes
WL,NVP,Plot M,1992,July,179.1,97,MR,SR,1991,Dead,NA,1990,SR,1992,MR,No
WL,NVP,Plot M,1993,July,179.2,98,SR,First.Appearance,NA,SR,1994,1993,SR,1996,SR,Yes
WL,NVP,Plot M,1994,July,179.2,98,SR,SR,1993,SR,1995,1993,SR,1996,SR,Yes
WL,NVP,Plot M,1995,July,179.2,98,SR,SR,1994,SR,1996,1993,SR,1996,SR,Yes
WL,NVP,Plot M,1996,July,179.2,98,SR,SR,1995,Dead,NA,1993,SR,1996,SR,No
WL,NVP,Plot M,1990,July,180,99,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,NVP,Plot M,1991,July,180,99,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,NVP,Plot M,1993,July,181,100,SR,First.Appearance,NA,Dead,NA,1993,SR,1993,SR,No
WL,NVP,Plot M,1990,July,186,101,SR,No.record,NA,SR,1991,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1991,July,186,101,SR,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1992,May,186,101,SR,SR,1991,Dead,NA,1990,SR,1992,SR,No
WL,NVP,Plot M,1990,July,188,102,SR,No.record,NA,SR,1991,1990,SR,1993,SR,Yes
WL,NVP,Plot M,1991,July,188,102,SR,SR,1990,SR,1992,1990,SR,1993,SR,Yes
WL,NVP,Plot M,1992,July,188,102,SR,SR,1991,SR,1993,1990,SR,1993,SR,Yes
WL,NVP,Plot M,1993,May,188,102,SR,SR,1992,Dead,NA,1990,SR,1993,SR,No
WL,NVP,Plot M,1990,July,189,103,SR,No.record,NA,SR,1991,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1991,July,189,103,SR,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1992,July,189,103,SR,SR,1991,Dead,NA,1990,SR,1992,SR,No
WL,NVP,Plot M,1990,July,190,104,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,Plot M,1990,July,191,105,SR,No.record,NA,SR,1991,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1991,July,191,105,SR,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1992,July,191,105,SR,SR,1991,Dead,NA,1990,SR,1992,SR,No
WL,NVP,Plot M,1995,July,192,106,SR,First.Appearance,NA,SR,1996,1995,SR,1999,SR,Yes
WL,NVP,Plot M,1996,July,192,106,SR,SR,1995,MR,1997,1995,SR,1999,SR,Yes
WL,NVP,Plot M,1997,May,192,106,MR,SR,1996,SR,1998,1995,SR,1999,SR,Yes
WL,NVP,Plot M,1998,July,192,106,SR,MR,1997,SR,1999,1995,SR,1999,SR,Yes
WL,NVP,Plot M,1999,May,192,106,SR,SR,1998,Dead,NA,1995,SR,1999,SR,No
WL,NVP,Plot M,1990,June,193.1,107,Seedling,No.record,NA,SR,1991,1990,Seedling,1997,SR,Yes
WL,NVP,Plot M,1991,July,193.1,107,SR,Seedling,1990,SR,1992,1990,Seedling,1997,SR,Yes
WL,NVP,Plot M,1992,July,193.1,107,SR,SR,1991,SR,1993,1990,Seedling,1997,SR,Yes
WL,NVP,Plot M,1993,July,193.1,107,SR,SR,1992,MR,1994,1990,Seedling,1997,SR,Yes
WL,NVP,Plot M,1994,July,193.1,107,MR,SR,1993,SR,1995,1990,Seedling,1997,SR,Yes
WL,NVP,Plot M,1995,July,193.1,107,SR,MR,1994,SR,1996,1990,Seedling,1997,SR,Yes
WL,NVP,Plot M,1996,July,193.1,107,SR,SR,1995,SR,1997,1990,Seedling,1997,SR,Yes
WL,NVP,Plot M,1997,July,193.1,107,SR,SR,1996,Dead,NA,1990,Seedling,1997,SR,No
WL,NVP,Plot M,1999,May,193.2,108,SR,First.Appearance,NA,Dead,NA,1999,SR,1999,SR,No
WL,NVP,Plot M,1999,July,193.3,109,SR,First.Appearance,NA,inactive,2000,1999,SR,2003,SR,Yes
WL,NVP,Plot M,2000,May,193.3,109,inactive,SR,1999,SR,2001,1999,SR,2003,SR,Yes
WL,NVP,Plot M,2001,May,193.3,109,SR,inactive,2000,inactive,2002,1999,SR,2003,SR,Yes
WL,NVP,Plot M,2002,May,193.3,109,inactive,SR,2001,SR,2003,1999,SR,2003,SR,Yes
WL,NVP,Plot M,2003,May,193.3,109,SR,inactive,2002,Dead,NA,1999,SR,2003,SR,No
WL,NVP,Plot M,1990,July,194,110,SR,No.record,NA,SR,1991,1990,SR,2001,SF,Yes
WL,NVP,Plot M,1991,July,194,110,SR,SR,1990,SR,1992,1990,SR,2001,SF,Yes
WL,NVP,Plot M,1992,July,194,110,SR,SR,1991,SR,1993,1990,SR,2001,SF,Yes
WL,NVP,Plot M,1993,July,194,110,SR,SR,1992,SR,1994,1990,SR,2001,SF,Yes
WL,NVP,Plot M,1994,July,194,110,SR,SR,1993,MR,1995,1990,SR,2001,SF,Yes
WL,NVP,Plot M,1995,July,194,110,MR,SR,1994,MR,1996,1990,SR,2001,SF,Yes
WL,NVP,Plot M,1996,July,194,110,MR,MR,1995,SR,1997,1990,SR,2001,SF,Yes
WL,NVP,Plot M,1997,July,194,110,SR,MR,1996,SR,1998,1990,SR,2001,SF,Yes
WL,NVP,Plot M,1998,July,194,110,SR,SR,1997,MR,1999,1990,SR,2001,SF,Yes
WL,NVP,Plot M,1999,July,194,110,MR,SR,1998,SR,2000,1990,SR,2001,SF,Yes
WL,NVP,Plot M,2000,May,194,110,SR,MR,1999,SF,2001,1990,SR,2001,SF,Yes
WL,NVP,Plot M,2001,July,194,110,SF,SR,2000,Dead,NA,1990,SR,2001,SF,No
WL,NVP,Plot M,1995,July,195,111,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,NVP,Plot M,1996,May,195,111,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,NVP,Plot M,1990,July,196,112,SR,No.record,NA,SR,1991,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1991,July,196,112,SR,SR,1990,SR,1992,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1992,July,196,112,SR,SR,1991,inactive,1993,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1993,May,196,112,inactive,SR,1992,inactive,1994,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1994,May,196,112,inactive,inactive,1993,MR,1995,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1995,July,196,112,MR,inactive,1994,MR,1996,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1996,July,196,112,MR,MR,1995,SR,1997,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1997,July,196,112,SR,MR,1996,Dead,NA,1990,SR,1997,SR,No
WL,NVP,Plot M,1990,June,197,113,SR,No.record,NA,SR,1991,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1991,July,197,113,SR,SR,1990,SR,1992,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1992,July,197,113,SR,SR,1991,SR,1993,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1993,July,197,113,SR,SR,1992,SR,1994,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1994,July,197,113,SR,SR,1993,SR,1995,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1995,July,197,113,SR,SR,1994,SR,1996,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1996,July,197,113,SR,SR,1995,SR,1997,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1997,July,197,113,SR,SR,1996,Dead,NA,1990,SR,1997,SR,No
WL,NVP,Plot M,1990,June,198,114,Seedling,No.record,NA,SR,1991,1990,Seedling,1991,SR,Yes
WL,NVP,Plot M,1991,June,198,114,SR,Seedling,1990,Dead,NA,1990,Seedling,1991,SR,No
WL,NVP,Plot M,1990,July,199,115,SR,No.record,NA,SR,1991,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1991,July,199,115,SR,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1992,July,199,115,SR,SR,1991,Dead,NA,1990,SR,1992,SR,No
WL,NVP,Plot M,1990,July,200,116,SR,No.record,NA,SR,1991,1990,SR,1995,SR,Yes
WL,NVP,Plot M,1991,July,200,116,SR,SR,1990,SR,1992,1990,SR,1995,SR,Yes
WL,NVP,Plot M,1992,July,200,116,SR,SR,1991,SR,1993,1990,SR,1995,SR,Yes
WL,NVP,Plot M,1993,July,200,116,SR,SR,1992,SR,1994,1990,SR,1995,SR,Yes
WL,NVP,Plot M,1994,July,200,116,SR,SR,1993,SR,1995,1990,SR,1995,SR,Yes
WL,NVP,Plot M,1995,May,200,116,SR,SR,1994,Dead,NA,1990,SR,1995,SR,No
WL,NVP,Plot M,1990,July,201,117,SR,No.record,NA,SR,1991,1990,SR,1996,SR,Yes
WL,NVP,Plot M,1991,July,201,117,SR,SR,1990,SR,1992,1990,SR,1996,SR,Yes
WL,NVP,Plot M,1992,July,201,117,SR,SR,1991,SR,1993,1990,SR,1996,SR,Yes
WL,NVP,Plot M,1993,July,201,117,SR,SR,1992,SR,1994,1990,SR,1996,SR,Yes
WL,NVP,Plot M,1994,July,201,117,SR,SR,1993,SR,1995,1990,SR,1996,SR,Yes
WL,NVP,Plot M,1995,July,201,117,SR,SR,1994,SR,1996,1990,SR,1996,SR,Yes
WL,NVP,Plot M,1996,July,201,117,SR,SR,1995,Dead,NA,1990,SR,1996,SR,No
WL,NVP,Plot M,1990,July,202,118,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,Plot M,1990,July,203,119,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,NVP,Plot M,1991,June,203,119,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,NVP,Plot M,1990,July,204,120,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,NVP,Plot M,1991,June,204,120,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,NVP,Plot M,1990,July,205,121,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,Plot M,1990,July,206,122,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,Plot M,1996,July,207.1,123,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,NVP,Plot M,1997,July,207.2,124,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,NVP,Plot M,1999,July,208,125,SR,First.Appearance,NA,SR,2000,1999,SR,2003,SR,Yes
WL,NVP,Plot M,2000,May,208,125,SR,SR,1999,inactive,2001,1999,SR,2003,SR,Yes
WL,NVP,Plot M,2001,May,208,125,inactive,SR,2000,MR,2002,1999,SR,2003,SR,Yes
WL,NVP,Plot M,2002,July,208,125,MR,inactive,2001,SR,2003,1999,SR,2003,SR,Yes
WL,NVP,Plot M,2003,May,208,125,SR,MR,2002,Dead,NA,1999,SR,2003,SR,No
WL,NVP,Plot M,1990,July,209,126,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,Plot M,1990,July,210,127,SR,No.record,NA,SR,1991,1990,SR,1993,SR,Yes
WL,NVP,Plot M,1991,July,210,127,SR,SR,1990,SR,1992,1990,SR,1993,SR,Yes
WL,NVP,Plot M,1992,July,210,127,SR,SR,1991,SR,1993,1990,SR,1993,SR,Yes
WL,NVP,Plot M,1993,July,210,127,SR,SR,1992,Dead,NA,1990,SR,1993,SR,No
WL,NVP,Plot M,1990,July,211,128,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,NVP,Plot M,1991,June,211,128,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,NVP,Plot M,1990,June,212,129,Seedling,No.record,NA,Dead,NA,1990,Seedling,1990,Seedling,No
WL,NVP,Plot M,1990,July,213,130,SR,No.record,NA,SR,1991,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1991,June,213,130,SR,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1992,July,213,130,SR,SR,1991,Dead,NA,1990,SR,1992,SR,No
WL,NVP,Plot M,1990,July,214,131,SR,No.record,NA,inactive,1991,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1991,June,214,131,inactive,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1992,May,214,131,SR,inactive,1991,Dead,NA,1990,SR,1992,SR,No
WL,NVP,Plot M,1990,July,215,132,SR,No.record,NA,SR,1991,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1991,June,215,132,SR,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1992,July,215,132,SR,SR,1991,Dead,NA,1990,SR,1992,SR,No
WL,NVP,Plot M,1990,July,216,133,SR,No.record,NA,SR,1991,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1991,July,216,133,SR,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1992,May,216,133,SR,SR,1991,Dead,NA,1990,SR,1992,SR,No
WL,NVP,Plot M,1990,July,217,134,SR,No.record,NA,SR,1991,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1991,July,217,134,SR,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1992,May,217,134,SR,SR,1991,Dead,NA,1990,SR,1992,SR,No
WL,NVP,Plot M,1990,June,218,135,Seedling,No.record,NA,Dead,NA,1990,Seedling,1990,Seedling,No
WL,NVP,Plot M,1990,July,219,136,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,Plot M,1990,July,220.1,137,SR,No.record,NA,MR,1991,1990,SR,1993,SR,Yes
WL,NVP,Plot M,1991,July,220.1,137,MR,SR,1990,MR,1992,1990,SR,1993,SR,Yes
WL,NVP,Plot M,1992,July,220.1,137,MR,MR,1991,SR,1993,1990,SR,1993,SR,Yes
WL,NVP,Plot M,1993,May,220.1,137,SR,MR,1992,Dead,NA,1990,SR,1993,SR,No
WL,NVP,Plot M,1994,July,220.2,138,SR,First.Appearance,NA,SR,1995,1994,SR,1997,MR,Yes
WL,NVP,Plot M,1995,July,220.2,138,SR,SR,1994,SR,1996,1994,SR,1997,MR,Yes
WL,NVP,Plot M,1996,July,220.2,138,SR,SR,1995,MR,1997,1994,SR,1997,MR,Yes
WL,NVP,Plot M,1997,July,220.2,138,MR,SR,1996,Dead,NA,1994,SR,1997,MR,No
WL,NVP,Plot M,1990,July,221,139,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,Plot M,1990,July,222,140,SR,No.record,NA,SR,1991,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1991,July,222,140,SR,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,NVP,Plot M,1992,May,222,140,SR,SR,1991,Dead,NA,1990,SR,1992,SR,No
WL,NVP,Plot M,1990,June,223,141,Seedling,No.record,NA,SR,1991,1990,Seedling,1992,SR,Yes
WL,NVP,Plot M,1991,July,223,141,SR,Seedling,1990,SR,1992,1990,Seedling,1992,SR,Yes
WL,NVP,Plot M,1992,May,223,141,SR,SR,1991,Dead,NA,1990,Seedling,1992,SR,No
WL,NVP,Plot M,1990,July,224,142,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,NVP,Plot M,1991,June,224,142,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,NVP,Plot M,1990,June,225,143,Seedling,No.record,NA,Dead,NA,1990,Seedling,1990,Seedling,No
WL,NVP,Plot M,1990,June,226,144,Seedling,No.record,NA,SR,1991,1990,Seedling,1991,SR,Yes
WL,NVP,Plot M,1991,June,226,144,SR,Seedling,1990,Dead,NA,1990,Seedling,1991,SR,No
WL,NVP,Plot M,1990,July,227,145,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,Plot M,1990,July,228,146,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,Plot M,1990,July,229,147,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,NVP,Plot M,1991,July,229,147,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,NVP,Plot M,1990,June,230,148,Seedling,No.record,NA,SR,1991,1990,Seedling,1991,SR,Yes
WL,NVP,Plot M,1991,June,230,148,SR,Seedling,1990,Dead,NA,1990,Seedling,1991,SR,No
WL,NVP,Plot M,1996,July,231,149,SR,First.Appearance,NA,SR,1997,1996,SR,2008,SR,Yes
WL,NVP,Plot M,1997,July,231,149,SR,SR,1996,SR,1998,1996,SR,2008,SR,Yes
WL,NVP,Plot M,1998,May,231,149,SR,SR,1997,MR,1999,1996,SR,2008,SR,Yes
WL,NVP,Plot M,1999,July,231,149,MR,SR,1998,MR,2000,1996,SR,2008,SR,Yes
WL,NVP,Plot M,2000,May,231,149,MR,MR,1999,MR,2001,1996,SR,2008,SR,Yes
WL,NVP,Plot M,2001,May,231,149,MR,MR,2000,SR,2002,1996,SR,2008,SR,Yes
WL,NVP,Plot M,2002,May,231,149,SR,MR,2001,inactive,2003,1996,SR,2008,SR,Yes
WL,NVP,Plot M,2003,May,231,149,inactive,SR,2002,SR,2004,1996,SR,2008,SR,Yes
WL,NVP,Plot M,2004,May,231,149,SR,inactive,2003,SR,2005,1996,SR,2008,SR,Yes
WL,NVP,Plot M,2005,July,231,149,SR,SR,2004,SR,2006,1996,SR,2008,SR,Yes
WL,NVP,Plot M,2006,July,231,149,SR,SR,2005,SR,2007,1996,SR,2008,SR,Yes
WL,NVP,Plot M,2007,July,231,149,SR,SR,2006,SR,2008,1996,SR,2008,SR,Yes
WL,NVP,Plot M,2008,June,231,149,SR,SR,2007,Dead,NA,1996,SR,2008,SR,No
WL,NVP,Plot M,1991,June,238,150,MR,First.Appearance,NA,Dead,NA,1991,MR,1991,MR,No
WL,NVP,Plot M,2005,July,259,151,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,NVP,Plot M,2006,July,259,151,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,NVP,Plot M,2002,May,260,152,SR,First.Appearance,NA,SR,2003,2002,SR,2005,SF,Yes
WL,NVP,Plot M,2003,May,260,152,SR,SR,2002,SR,2004,2002,SR,2005,SF,Yes
WL,NVP,Plot M,2004,May,260,152,SR,SR,2003,SF,2005,2002,SR,2005,SF,Yes
WL,NVP,Plot M,2005,July,260,152,SF,SR,2004,Dead,NA,2002,SR,2005,SF,No
WL,NVP,Plot M,2002,July,264.1,153,MR,First.Appearance,NA,SR,2003,2002,MR,2003,SR,Yes
WL,NVP,Plot M,2003,May,264.1,153,SR,MR,2002,Dead,NA,2002,MR,2003,SR,No
WL,NVP,Plot M,2004,May,264.2,154,SR,First.Appearance,NA,SR,2005,2004,SR,2009,SR,Yes
WL,NVP,Plot M,2005,July,264.2,154,SR,SR,2004,SR,2006,2004,SR,2009,SR,Yes
WL,NVP,Plot M,2006,July,264.2,154,SR,SR,2005,SR,2007,2004,SR,2009,SR,Yes
WL,NVP,Plot M,2007,July,264.2,154,SR,SR,2006,SR,2008,2004,SR,2009,SR,Yes
WL,NVP,Plot M,2008,June,264.2,154,SR,SR,2007,SR,2009,2004,SR,2009,SR,Yes
WL,NVP,Plot M,2009,June,264.2,154,SR,SR,2008,NA,NA,2004,SR,2009,SR,NA
WL,NVP,Plot M,1990,July,272,155,SR,No.record,NA,SR,1991,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1991,July,272,155,SR,SR,1990,SR,1992,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1992,July,272,155,SR,SR,1991,SR,1993,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1993,July,272,155,SR,SR,1992,SR,1994,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1994,July,272,155,SR,SR,1993,SR,1995,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1995,July,272,155,SR,SR,1994,SR,1996,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1996,July,272,155,SR,SR,1995,SR,1997,1990,SR,1997,SR,Yes
WL,NVP,Plot M,1997,May,272,155,SR,SR,1996,Dead,NA,1990,SR,1997,SR,No
WL,NVP,Plot M,1990,July,273,156,SR,No.record,NA,SR,1991,1990,SR,1998,SR,Yes
WL,NVP,Plot M,1991,July,273,156,SR,SR,1990,SR,1992,1990,SR,1998,SR,Yes
WL,NVP,Plot M,1992,July,273,156,SR,SR,1991,SR,1993,1990,SR,1998,SR,Yes
WL,NVP,Plot M,1993,May,273,156,SR,SR,1992,SR,1994,1990,SR,1998,SR,Yes
WL,NVP,Plot M,1994,July,273,156,SR,SR,1993,SR,1995,1990,SR,1998,SR,Yes
WL,NVP,Plot M,1995,July,273,156,SR,SR,1994,SR,1996,1990,SR,1998,SR,Yes
WL,NVP,Plot M,1996,July,273,156,SR,SR,1995,SR,1997,1990,SR,1998,SR,Yes
WL,NVP,Plot M,1997,July,273,156,SR,SR,1996,SR,1998,1990,SR,1998,SR,Yes
WL,NVP,Plot M,1998,July,273,156,SR,SR,1997,Dead,NA,1990,SR,1998,SR,No
WL,NVP,Plot M,1990,June,275,157,Seedling,No.record,NA,Dead,NA,1990,Seedling,1990,Seedling,No
WL,NVP,Plot M,1994,July,330.1,158,SR,First.Appearance,NA,SR,1995,1994,SR,1996,SR,Yes
