SPECIES,SITE,PLOT,Year,Month,NEWROS,RAMET,stage.modified,PrevStage,PrevYear,NextStage,NextYear,firstYear,firstStage,lastYear,lastStage,Survival
WL,APP,PLOT A,2003,May,490,385,SR,First.Appearance,NA,Dead,NA,2003,SR,2003,SR,No
WL,APP,PLOT A,1991,July,493,386,SR,First.Appearance,NA,inactive,1992,1991,SR,1999,SR,Yes
WL,APP,PLOT A,1992,May,493,386,inactive,SR,1991,SR,1993,1991,SR,1999,SR,Yes
WL,APP,PLOT A,1993,July,493,386,SR,inactive,1992,SR,1994,1991,SR,1999,SR,Yes
WL,APP,PLOT A,1994,July,493,386,SR,SR,1993,SR,1995,1991,SR,1999,SR,Yes
WL,APP,PLOT A,1995,July,493,386,SR,SR,1994,SR,1996,1991,SR,1999,SR,Yes
WL,APP,PLOT A,1996,July,493,386,SR,SR,1995,SR,1997,1991,SR,1999,SR,Yes
WL,APP,PLOT A,1997,July,493,386,SR,SR,1996,SR,1998,1991,SR,1999,SR,Yes
WL,APP,PLOT A,1998,July,493,386,SR,SR,1997,SR,1999,1991,SR,1999,SR,Yes
WL,APP,PLOT A,1999,July,493,386,SR,SR,1998,Dead,NA,1991,SR,1999,SR,No
WL,APP,PLOT A,2006,July,495,387,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,APP,PLOT A,2005,July,496,388,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,APP,PLOT A,2006,July,496,388,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,APP,PLOT A,2006,July,497,389,SR,First.Appearance,NA,SR,2007,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,497,389,SR,SR,2006,MR,2008,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,497,389,MR,SR,2007,SR,2009,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,497,389,SR,MR,2008,NA,NA,2006,SR,2009,SR,NA
WL,APP,PLOT A,2004,June,499.1,390,SR,First.Appearance,NA,Dead,NA,2004,SR,2004,SR,No
WL,APP,PLOT A,2005,July,499.2,391,SR,First.Appearance,NA,SR,2006,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2006,July,499.2,391,SR,SR,2005,SR,2007,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,499.2,391,SR,SR,2006,SR,2008,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,499.2,391,SR,SR,2007,SR,2009,2005,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,499.2,391,SR,SR,2008,NA,NA,2005,SR,2009,SR,NA
WL,APP,PLOT A,2006,July,507,392,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,APP,PLOT A,2008,June,517,393,SR,First.Appearance,NA,SR,2009,2008,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,517,393,SR,SR,2008,NA,NA,2008,SR,2009,SR,NA
WL,APP,PLOT A,2006,July,526,394,SR,First.Appearance,NA,SR,2007,2006,SR,2009,SF,Yes
WL,APP,PLOT A,2007,July,526,394,SR,SR,2006,SR,2008,2006,SR,2009,SF,Yes
WL,APP,PLOT A,2008,June,526,394,SR,SR,2007,SF,2009,2006,SR,2009,SF,Yes
WL,APP,PLOT A,2009,June,526,394,SF,SR,2008,Dead,NA,2006,SR,2009,SF,No
WL,APP,PLOT A,2007,July,530,395,SR,First.Appearance,NA,SR,2008,2007,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,530,395,SR,SR,2007,SR,2009,2007,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,530,395,SR,SR,2008,NA,NA,2007,SR,2009,SR,NA
WL,APP,PLOT A,2005,July,535.1,396,SR,First.Appearance,NA,SR,2006,2005,SR,2007,SR,Yes
WL,APP,PLOT A,2006,July,535.1,396,SR,SR,2005,SR,2007,2005,SR,2007,SR,Yes
WL,APP,PLOT A,2007,July,535.1,396,SR,SR,2006,Dead,NA,2005,SR,2007,SR,No
WL,APP,PLOT A,2008,June,535.2,397,SR,First.Appearance,NA,SR,2009,2008,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,535.2,397,SR,SR,2008,NA,NA,2008,SR,2009,SR,NA
WL,APP,PLOT A,1999,July,537,398,SR,First.Appearance,NA,Dead,NA,1999,SR,1999,SR,No
WL,APP,PLOT A,2002,June,546,399,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT A,2002,June,547.1,400,MR,First.Appearance,NA,SR,2003,2002,MR,2003,SR,Yes
WL,APP,PLOT A,2003,May,547.1,400,SR,MR,2002,Dead,NA,2002,MR,2003,SR,No
WL,APP,PLOT A,2004,June,547.2,401,SR,First.Appearance,NA,SF,2005,2004,SR,2005,SF,Yes
WL,APP,PLOT A,2005,July,547.2,401,SF,SR,2004,Dead,NA,2004,SR,2005,SF,No
WL,APP,PLOT A,2002,June,548.1,402,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT A,2003,May,548.2,403,SR,First.Appearance,NA,Dead,NA,2003,SR,2003,SR,No
WL,APP,PLOT A,2002,June,561.1,404,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT A,2004,June,561.2,405,SR,First.Appearance,NA,Dead,NA,2004,SR,2004,SR,No
WL,APP,PLOT A,2005,July,561.3,406,MR,First.Appearance,NA,Dead,NA,2005,MR,2005,MR,No
WL,APP,PLOT A,2006,July,561.4,407,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,APP,PLOT A,2005,July,563,408,SR,First.Appearance,NA,SR,2006,2005,SR,2008,SR,Yes
WL,APP,PLOT A,2006,July,563,408,SR,SR,2005,SR,2007,2005,SR,2008,SR,Yes
WL,APP,PLOT A,2007,July,563,408,SR,SR,2006,SR,2008,2005,SR,2008,SR,Yes
WL,APP,PLOT A,2008,June,563,408,SR,SR,2007,Dead,NA,2005,SR,2008,SR,No
WL,APP,PLOT A,2002,June,564,409,SR,First.Appearance,NA,SR,2003,2002,SR,2003,SR,Yes
WL,APP,PLOT A,2003,May,564,409,SR,SR,2002,Dead,NA,2002,SR,2003,SR,No
WL,APP,PLOT A,2002,June,566,410,SR,First.Appearance,NA,SR,2003,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2003,May,566,410,SR,SR,2002,SR,2004,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2004,June,566,410,SR,SR,2003,SR,2005,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2005,July,566,410,SR,SR,2004,SR,2006,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2006,July,566,410,SR,SR,2005,SR,2007,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,566,410,SR,SR,2006,SR,2008,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,566,410,SR,SR,2007,SR,2009,2002,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,566,410,SR,SR,2008,NA,NA,2002,SR,2009,SR,NA
WL,APP,PLOT A,2003,May,567.1,411,Seedling,First.Appearance,NA,SR,2004,2003,Seedling,2004,SR,Yes
WL,APP,PLOT A,2004,June,567.1,411,SR,Seedling,2003,Dead,NA,2003,Seedling,2004,SR,No
WL,APP,PLOT A,2005,July,567.2,412,SF,First.Appearance,NA,Dead,NA,2005,SF,2005,SF,No
WL,APP,PLOT A,2006,July,567.3,413,SR,First.Appearance,NA,SR,2007,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,567.3,413,SR,SR,2006,SR,2008,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,567.3,413,SR,SR,2007,SR,2009,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,567.3,413,SR,SR,2008,NA,NA,2006,SR,2009,SR,NA
WL,APP,PLOT A,2006,July,574,414,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,APP,PLOT A,2007,July,578,415,SR,First.Appearance,NA,SR,2008,2007,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,578,415,SR,SR,2007,SR,2009,2007,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,578,415,SR,SR,2008,NA,NA,2007,SR,2009,SR,NA
WL,APP,PLOT A,2006,July,579,416,SR,First.Appearance,NA,SR,2007,2006,SR,2008,SR,Yes
WL,APP,PLOT A,2007,July,579,416,SR,SR,2006,SR,2008,2006,SR,2008,SR,Yes
WL,APP,PLOT A,2008,June,579,416,SR,SR,2007,Dead,NA,2006,SR,2008,SR,No
WL,APP,PLOT A,2006,July,580.1,417,SR,First.Appearance,NA,SF,2007,2006,SR,2007,SF,Yes
WL,APP,PLOT A,2007,July,580.1,417,SF,SR,2006,Dead,NA,2006,SR,2007,SF,No
WL,APP,PLOT A,2008,June,580.2,418,SF,First.Appearance,NA,Dead,NA,2008,SF,2008,SF,No
WL,APP,PLOT A,2009,June,580.3,419,SR,First.Appearance,NA,NA,NA,2009,SR,2009,SR,NA
WL,APP,PLOT A,2006,July,581,420,SR,First.Appearance,NA,SR,2007,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,581,420,SR,SR,2006,SR,2008,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,581,420,SR,SR,2007,SR,2009,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,581,420,SR,SR,2008,NA,NA,2006,SR,2009,SR,NA
WL,APP,PLOT A,2006,July,582.1,421,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,APP,PLOT A,2007,July,582.2,422,MR,First.Appearance,NA,MR,2008,2007,MR,2009,MR,Yes
WL,APP,PLOT A,2008,June,582.2,422,MR,MR,2007,MR,2009,2007,MR,2009,MR,Yes
WL,APP,PLOT A,2009,June,582.2,422,MR,MR,2008,NA,NA,2007,MR,2009,MR,NA
WL,APP,PLOT A,2006,July,584,423,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,APP,PLOT A,2006,July,585,424,SR,First.Appearance,NA,SR,2007,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,585,424,SR,SR,2006,SR,2008,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,585,424,SR,SR,2007,SR,2009,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,585,424,SR,SR,2008,NA,NA,2006,SR,2009,SR,NA
WL,APP,PLOT A,2006,July,588,425,SR,First.Appearance,NA,SR,2007,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,588,425,SR,SR,2006,SR,2008,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,588,425,SR,SR,2007,SR,2009,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,588,425,SR,SR,2008,NA,NA,2006,SR,2009,SR,NA
WL,APP,PLOT A,2006,July,589,426,SR,First.Appearance,NA,SR,2007,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,589,426,SR,SR,2006,SR,2008,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,589,426,SR,SR,2007,SR,2009,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,589,426,SR,SR,2008,NA,NA,2006,SR,2009,SR,NA
WL,APP,PLOT A,2006,July,594,427,SR,First.Appearance,NA,SR,2007,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,594,427,SR,SR,2006,SR,2008,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,594,427,SR,SR,2007,SR,2009,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,594,427,SR,SR,2008,NA,NA,2006,SR,2009,SR,NA
WL,APP,PLOT A,2004,June,599,428,SR,First.Appearance,NA,SR,2005,2004,SR,2006,SF,Yes
WL,APP,PLOT A,2005,July,599,428,SR,SR,2004,SF,2006,2004,SR,2006,SF,Yes
WL,APP,PLOT A,2006,July,599,428,SF,SR,2005,Dead,NA,2004,SR,2006,SF,No
WL,APP,PLOT A,2001,May,624,429,Seedling,First.Appearance,NA,Dead,NA,2001,Seedling,2001,Seedling,No
WL,APP,PLOT A,2001,May,625.1,430,Seedling,First.Appearance,NA,MR,2002,2001,Seedling,2002,MR,Yes
WL,APP,PLOT A,2002,June,625.1,430,MR,Seedling,2001,Dead,NA,2001,Seedling,2002,MR,No
WL,APP,PLOT A,2004,June,625.2,431,SR,First.Appearance,NA,SR,2005,2004,SR,2006,SR,Yes
WL,APP,PLOT A,2005,July,625.2,431,SR,SR,2004,SR,2006,2004,SR,2006,SR,Yes
WL,APP,PLOT A,2006,July,625.2,431,SR,SR,2005,Dead,NA,2004,SR,2006,SR,No
WL,APP,PLOT A,2001,May,626,432,Seedling,First.Appearance,NA,Dead,NA,2001,Seedling,2001,Seedling,No
WL,APP,PLOT A,2004,June,627,433,Seedling,First.Appearance,NA,SR,2005,2004,Seedling,2009,SR,Yes
WL,APP,PLOT A,2005,July,627,433,SR,Seedling,2004,SR,2006,2004,Seedling,2009,SR,Yes
WL,APP,PLOT A,2006,July,627,433,SR,SR,2005,SR,2007,2004,Seedling,2009,SR,Yes
WL,APP,PLOT A,2007,July,627,433,SR,SR,2006,SR,2008,2004,Seedling,2009,SR,Yes
WL,APP,PLOT A,2008,June,627,433,SR,SR,2007,SR,2009,2004,Seedling,2009,SR,Yes
WL,APP,PLOT A,2009,June,627,433,SR,SR,2008,NA,NA,2004,Seedling,2009,SR,NA
WL,APP,PLOT A,2004,June,628,434,SR,First.Appearance,NA,SR,2005,2004,SR,2005,SR,Yes
WL,APP,PLOT A,2005,July,628,434,SR,SR,2004,Dead,NA,2004,SR,2005,SR,No
WL,APP,PLOT A,2002,June,629,435,SR,First.Appearance,NA,SR,2003,2002,SR,2006,SF,Yes
WL,APP,PLOT A,2003,May,629,435,SR,SR,2002,SR,2004,2002,SR,2006,SF,Yes
WL,APP,PLOT A,2004,June,629,435,SR,SR,2003,SR,2005,2002,SR,2006,SF,Yes
WL,APP,PLOT A,2005,July,629,435,SR,SR,2004,SF,2006,2002,SR,2006,SF,Yes
WL,APP,PLOT A,2006,July,629,435,SF,SR,2005,Dead,NA,2002,SR,2006,SF,No
WL,APP,PLOT A,2005,July,632.1,436,SR,First.Appearance,NA,SF,2006,2005,SR,2006,SF,Yes
WL,APP,PLOT A,2006,July,632.1,436,SF,SR,2005,Dead,NA,2005,SR,2006,SF,No
WL,APP,PLOT A,2007,July,632.2,437,SR,First.Appearance,NA,SR,2008,2007,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,632.2,437,SR,SR,2007,SR,2009,2007,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,632.2,437,SR,SR,2008,NA,NA,2007,SR,2009,SR,NA
WL,APP,PLOT A,2004,June,636,438,SR,First.Appearance,NA,SR,2005,2004,SR,2006,SR,Yes
WL,APP,PLOT A,2005,July,636,438,SR,SR,2004,SR,2006,2004,SR,2006,SR,Yes
WL,APP,PLOT A,2006,July,636,438,SR,SR,2005,Dead,NA,2004,SR,2006,SR,No
WL,APP,PLOT A,2005,July,639,439,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,APP,PLOT A,2006,July,639,439,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,APP,PLOT A,2004,June,644,440,SR,First.Appearance,NA,SR,2005,2004,SR,2009,SR,Yes
WL,APP,PLOT A,2005,July,644,440,SR,SR,2004,SR,2006,2004,SR,2009,SR,Yes
WL,APP,PLOT A,2006,July,644,440,SR,SR,2005,SR,2007,2004,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,644,440,SR,SR,2006,SR,2008,2004,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,644,440,SR,SR,2007,SR,2009,2004,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,644,440,SR,SR,2008,NA,NA,2004,SR,2009,SR,NA
WL,APP,PLOT A,2003,May,662.1,441,SR,First.Appearance,NA,SR,2004,2003,SR,2004,SR,Yes
WL,APP,PLOT A,2004,June,662.1,441,SR,SR,2003,Dead,NA,2003,SR,2004,SR,No
WL,APP,PLOT A,2005,July,662.2,442,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT A,2006,July,662.3,443,SR,First.Appearance,NA,SR,2007,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2007,July,662.3,443,SR,SR,2006,SR,2008,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,662.3,443,SR,SR,2007,SR,2009,2006,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,662.3,443,SR,SR,2008,NA,NA,2006,SR,2009,SR,NA
WL,APP,PLOT A,2002,June,663,444,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT A,2005,July,672,445,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT A,2007,July,673,446,SR,First.Appearance,NA,SR,2008,2007,SR,2009,SR,Yes
WL,APP,PLOT A,2008,June,673,446,SR,SR,2007,SR,2009,2007,SR,2009,SR,Yes
WL,APP,PLOT A,2009,June,673,446,SR,SR,2008,NA,NA,2007,SR,2009,SR,NA
WL,APP,PLOT A,2004,June,676.1,447,SR,First.Appearance,NA,Dead,NA,2004,SR,2004,SR,No
WL,APP,PLOT A,2005,July,676.2,448,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT A,2004,June,689,449,Seedling,First.Appearance,NA,SR,2005,2004,Seedling,2006,SR,Yes
WL,APP,PLOT A,2005,July,689,449,SR,Seedling,2004,SR,2006,2004,Seedling,2006,SR,Yes
WL,APP,PLOT A,2006,July,689,449,SR,SR,2005,Dead,NA,2004,Seedling,2006,SR,No
WL,APP,PLOT A,1991,July,700,450,SR,First.Appearance,NA,SR,1992,1991,SR,1993,SF,Yes
WL,APP,PLOT A,1992,July,700,450,SR,SR,1991,SF,1993,1991,SR,1993,SF,Yes
WL,APP,PLOT A,1993,July,700,450,SF,SR,1992,Dead,NA,1991,SR,1993,SF,No
WL,APP,PLOT A,1995,July,712,451,SR,First.Appearance,NA,SR,1996,1995,SR,2000,MF,Yes
WL,APP,PLOT A,1996,July,712,451,SR,SR,1995,SR,1997,1995,SR,2000,MF,Yes
WL,APP,PLOT A,1997,July,712,451,SR,SR,1996,MR,1998,1995,SR,2000,MF,Yes
WL,APP,PLOT A,1998,July,712,451,MR,SR,1997,MR,1999,1995,SR,2000,MF,Yes
WL,APP,PLOT A,1999,July,712,451,MR,MR,1998,MF,2000,1995,SR,2000,MF,Yes
WL,APP,PLOT A,2000,July,712,451,MF,MR,1999,Dead,NA,1995,SR,2000,MF,No
WL,APP,PLOT A,2004,June,723.1,452,SR,First.Appearance,NA,SF,2005,2004,SR,2005,SF,Yes
WL,APP,PLOT A,2005,July,723.1,452,SF,SR,2004,Dead,NA,2004,SR,2005,SF,No
WL,APP,PLOT A,2006,July,723.2,453,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,APP,PLOT A,1995,May,724,454,Seedling,First.Appearance,NA,SR,1996,1995,Seedling,1996,SR,Yes
WL,APP,PLOT A,1996,July,724,454,SR,Seedling,1995,Dead,NA,1995,Seedling,1996,SR,No
WL,APP,PLOT A,1995,May,725,455,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SR,Yes
WL,APP,PLOT A,1996,July,725,455,SR,SR,1995,SR,1997,1995,SR,1997,SR,Yes
WL,APP,PLOT A,1997,May,725,455,SR,SR,1996,Dead,NA,1995,SR,1997,SR,No
WL,APP,PLOT A,1995,July,731,456,SR,First.Appearance,NA,SR,1996,1995,SR,1999,SR,Yes
WL,APP,PLOT A,1996,May,731,456,SR,SR,1995,SR,1997,1995,SR,1999,SR,Yes
WL,APP,PLOT A,1997,July,731,456,SR,SR,1996,SR,1998,1995,SR,1999,SR,Yes
WL,APP,PLOT A,1998,July,731,456,SR,SR,1997,SR,1999,1995,SR,1999,SR,Yes
WL,APP,PLOT A,1999,July,731,456,SR,SR,1998,Dead,NA,1995,SR,1999,SR,No
WL,APP,PLOT A,1995,July,736.1,457,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,APP,PLOT A,1996,July,736.1,457,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,APP,PLOT A,1997,July,736.2,458,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT A,1999,July,736.3,459,SR,First.Appearance,NA,Dead,NA,1999,SR,1999,SR,No
WL,APP,PLOT A,1995,July,745.1,460,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,APP,PLOT A,1996,July,745.1,460,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,APP,PLOT A,1997,May,745.2,461,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT A,1995,July,751.1,462,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,APP,PLOT A,1996,July,751.1,462,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,APP,PLOT A,1997,May,751.2,463,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT A,1998,May,752.1,464,SR,First.Appearance,NA,Dead,NA,1998,SR,1998,SR,No
WL,APP,PLOT A,1998,July,752.2,465,SR,First.Appearance,NA,SR,1999,1998,SR,2003,SF,Yes
WL,APP,PLOT A,1999,July,752.2,465,SR,SR,1998,SR,2000,1998,SR,2003,SF,Yes
WL,APP,PLOT A,2000,May,752.2,465,SR,SR,1999,SR,2001,1998,SR,2003,SF,Yes
WL,APP,PLOT A,2001,May,752.2,465,SR,SR,2000,MR,2002,1998,SR,2003,SF,Yes
WL,APP,PLOT A,2002,June,752.2,465,MR,SR,2001,SF,2003,1998,SR,2003,SF,Yes
WL,APP,PLOT A,2003,July,752.2,465,SF,MR,2002,Dead,NA,1998,SR,2003,SF,No
WL,APP,PLOT A,2005,July,752.3,466,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT A,1999,May,753,467,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,APP,PLOT A,2000,May,753,467,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,APP,PLOT A,1995,May,757,468,Seedling,First.Appearance,NA,SR,1996,1995,Seedling,1999,SR,Yes
WL,APP,PLOT A,1996,May,757,468,SR,Seedling,1995,SR,1997,1995,Seedling,1999,SR,Yes
WL,APP,PLOT A,1997,May,757,468,SR,SR,1996,SR,1998,1995,Seedling,1999,SR,Yes
WL,APP,PLOT A,1998,July,757,468,SR,SR,1997,SR,1999,1995,Seedling,1999,SR,Yes
WL,APP,PLOT A,1999,July,757,468,SR,SR,1998,Dead,NA,1995,Seedling,1999,SR,No
WL,APP,PLOT A,1995,July,758,469,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,APP,PLOT A,1996,July,758,469,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,APP,PLOT A,1995,July,760.1,470,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SF,Yes
WL,APP,PLOT A,1996,July,760.1,470,SR,SR,1995,SF,1997,1995,SR,1997,SF,Yes
WL,APP,PLOT A,1997,July,760.1,470,SF,SR,1996,Dead,NA,1995,SR,1997,SF,No
WL,APP,PLOT A,1998,July,760.2,471,SR,First.Appearance,NA,SR,1999,1998,SR,2000,SR,Yes
WL,APP,PLOT A,1999,July,760.2,471,SR,SR,1998,SR,2000,1998,SR,2000,SR,Yes
WL,APP,PLOT A,2000,May,760.2,471,SR,SR,1999,Dead,NA,1998,SR,2000,SR,No
WL,APP,PLOT A,1995,July,761.1,472,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SF,Yes
WL,APP,PLOT A,1996,July,761.1,472,SR,SR,1995,SF,1997,1995,SR,1997,SF,Yes
WL,APP,PLOT A,1997,July,761.1,472,SF,SR,1996,Dead,NA,1995,SR,1997,SF,No
WL,APP,PLOT A,1998,July,761.2,473,SR,First.Appearance,NA,SR,1999,1998,SR,2003,SR,Yes
WL,APP,PLOT A,1999,July,761.2,473,SR,SR,1998,inactive,2000,1998,SR,2003,SR,Yes
WL,APP,PLOT A,2000,May,761.2,473,inactive,SR,1999,SR,2001,1998,SR,2003,SR,Yes
WL,APP,PLOT A,2001,May,761.2,473,SR,inactive,2000,SR,2002,1998,SR,2003,SR,Yes
WL,APP,PLOT A,2002,June,761.2,473,SR,SR,2001,SR,2003,1998,SR,2003,SR,Yes
WL,APP,PLOT A,2003,May,761.2,473,SR,SR,2002,Dead,NA,1998,SR,2003,SR,No
WL,APP,PLOT A,1995,July,762.1,474,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SR,Yes
WL,APP,PLOT A,1996,July,762.1,474,SR,SR,1995,SR,1997,1995,SR,1997,SR,Yes
WL,APP,PLOT A,1997,July,762.1,474,SR,SR,1996,Dead,NA,1995,SR,1997,SR,No
WL,APP,PLOT A,1998,July,762.2,475,SR,First.Appearance,NA,SR,1999,1998,SR,2003,SF,Yes
WL,APP,PLOT A,1999,July,762.2,475,SR,SR,1998,SR,2000,1998,SR,2003,SF,Yes
WL,APP,PLOT A,2000,May,762.2,475,SR,SR,1999,SR,2001,1998,SR,2003,SF,Yes
WL,APP,PLOT A,2001,May,762.2,475,SR,SR,2000,SR,2002,1998,SR,2003,SF,Yes
WL,APP,PLOT A,2002,June,762.2,475,SR,SR,2001,SF,2003,1998,SR,2003,SF,Yes
WL,APP,PLOT A,2003,July,762.2,475,SF,SR,2002,Dead,NA,1998,SR,2003,SF,No
WL,APP,PLOT A,2004,June,762.3,476,SR,First.Appearance,NA,inactive,2005,2004,SR,2006,SR,Yes
WL,APP,PLOT A,2005,July,762.3,476,inactive,SR,2004,SR,2006,2004,SR,2006,SR,Yes
WL,APP,PLOT A,2006,July,762.3,476,SR,inactive,2005,Dead,NA,2004,SR,2006,SR,No
WL,APP,PLOT A,1995,July,764.1,477,SR,First.Appearance,NA,SR,1996,1995,SR,1998,SF,Yes
WL,APP,PLOT A,1996,July,764.1,477,SR,SR,1995,SR,1997,1995,SR,1998,SF,Yes
WL,APP,PLOT A,1997,July,764.1,477,SR,SR,1996,SF,1998,1995,SR,1998,SF,Yes
WL,APP,PLOT A,1998,July,764.1,477,SF,SR,1997,Dead,NA,1995,SR,1998,SF,No
WL,APP,PLOT A,1999,July,764.2,478,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,APP,PLOT A,2000,May,764.2,478,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,APP,PLOT A,1995,July,765.1,479,SR,First.Appearance,NA,Dead,NA,1995,SR,1995,SR,No
WL,APP,PLOT A,1996,May,765.2,480,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT A,1995,May,766,481,Seedling,First.Appearance,NA,SR,1996,1995,Seedling,1996,SR,Yes
WL,APP,PLOT A,1995,May,766,481,Seedling,First.Appearance,NA,SR,1996,1995,Seedling,1996,SR,Yes
WL,APP,PLOT A,1996,May,766,481,SR,Seedling,1995,Dead,NA,1995,Seedling,1996,SR,No
WL,APP,PLOT A,1995,July,767,482,SR,First.Appearance,NA,MR,1996,1995,SR,1999,SR,Yes
WL,APP,PLOT A,1996,July,767,482,MR,SR,1995,MR,1997,1995,SR,1999,SR,Yes
WL,APP,PLOT A,1997,July,767,482,MR,MR,1996,SR,1998,1995,SR,1999,SR,Yes
WL,APP,PLOT A,1998,July,767,482,SR,MR,1997,SR,1999,1995,SR,1999,SR,Yes
WL,APP,PLOT A,1999,July,767,482,SR,SR,1998,Dead,NA,1995,SR,1999,SR,No
