SPECIES,SITE,PLOT,Year,Month,NEWROS,RAMET,stage.modified,PrevStage,PrevYear,NextStage,NextYear,firstYear,firstStage,lastYear,lastStage,Survival
WL,APP,PLOT C,1994,July,129.2,119,SR,SR,1993,SR,1995,1993,SR,2000,SR,Yes
WL,APP,PLOT C,1995,July,129.2,119,SR,SR,1994,SR,1996,1993,SR,2000,SR,Yes
WL,APP,PLOT C,1996,July,129.2,119,SR,SR,1995,SR,1997,1993,SR,2000,SR,Yes
WL,APP,PLOT C,1997,July,129.2,119,SR,SR,1996,SR,1998,1993,SR,2000,SR,Yes
WL,APP,PLOT C,1998,July,129.2,119,SR,SR,1997,SR,1999,1993,SR,2000,SR,Yes
WL,APP,PLOT C,1999,July,129.2,119,SR,SR,1998,SR,2000,1993,SR,2000,SR,Yes
WL,APP,PLOT C,2000,May,129.2,119,SR,SR,1999,Dead,NA,1993,SR,2000,SR,No
WL,APP,PLOT C,1990,July,130,120,SF,No.record,NA,Dead,NA,1990,SF,1990,SF,No
WL,APP,PLOT C,1990,July,131.1,121,SR,No.record,NA,SR,1991,1990,SR,1995,SF,Yes
WL,APP,PLOT C,1991,July,131.1,121,SR,SR,1990,SR,1992,1990,SR,1995,SF,Yes
WL,APP,PLOT C,1992,May,131.1,121,SR,SR,1991,SR,1993,1990,SR,1995,SF,Yes
WL,APP,PLOT C,1993,July,131.1,121,SR,SR,1992,SR,1994,1990,SR,1995,SF,Yes
WL,APP,PLOT C,1994,July,131.1,121,SR,SR,1993,SF,1995,1990,SR,1995,SF,Yes
WL,APP,PLOT C,1995,July,131.1,121,SF,SR,1994,Dead,NA,1990,SR,1995,SF,No
WL,APP,PLOT C,1996,July,131.2,122,SR,First.Appearance,NA,SR,1997,1996,SR,1997,SR,Yes
WL,APP,PLOT C,1997,July,131.2,122,SR,SR,1996,Dead,NA,1996,SR,1997,SR,No
WL,APP,PLOT C,1990,July,132,123,SR,No.record,NA,SR,1991,1990,SR,1993,MF,Yes
WL,APP,PLOT C,1991,July,132,123,SR,SR,1990,MR,1992,1990,SR,1993,MF,Yes
WL,APP,PLOT C,1992,July,132,123,MR,SR,1991,MF,1993,1990,SR,1993,MF,Yes
WL,APP,PLOT C,1993,July,132,123,MF,MR,1992,Dead,NA,1990,SR,1993,MF,No
WL,APP,PLOT C,1990,July,133,124,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,APP,PLOT C,1996,May,134,125,Seedling,First.Appearance,NA,SR,1997,1996,Seedling,1997,SR,Yes
WL,APP,PLOT C,1997,July,134,125,SR,Seedling,1996,Dead,NA,1996,Seedling,1997,SR,No
WL,APP,PLOT C,1990,July,135,126,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,APP,PLOT C,1990,July,136.1,127,SR,No.record,NA,SR,1991,1990,SR,1995,SF,Yes
WL,APP,PLOT C,1991,May,136.1,127,SR,SR,1990,SR,1992,1990,SR,1995,SF,Yes
WL,APP,PLOT C,1992,July,136.1,127,SR,SR,1991,SR,1993,1990,SR,1995,SF,Yes
WL,APP,PLOT C,1993,July,136.1,127,SR,SR,1992,SR,1994,1990,SR,1995,SF,Yes
WL,APP,PLOT C,1994,July,136.1,127,SR,SR,1993,SF,1995,1990,SR,1995,SF,Yes
WL,APP,PLOT C,1995,July,136.1,127,SF,SR,1994,Dead,NA,1990,SR,1995,SF,No
WL,APP,PLOT C,1996,July,136.2,128,SR,First.Appearance,NA,SR,1997,1996,SR,1997,SR,Yes
WL,APP,PLOT C,1997,July,136.2,128,SR,SR,1996,Dead,NA,1996,SR,1997,SR,No
WL,APP,PLOT C,1996,July,137,129,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT C,1990,July,138.1,130,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,APP,PLOT C,1993,July,138.2,131,SR,First.Appearance,NA,SR,1994,1993,SR,1995,SR,Yes
WL,APP,PLOT C,1994,July,138.2,131,SR,SR,1993,SR,1995,1993,SR,1995,SR,Yes
WL,APP,PLOT C,1995,July,138.2,131,SR,SR,1994,Dead,NA,1993,SR,1995,SR,No
WL,APP,PLOT C,1990,July,139,132,SR,No.record,NA,SR,1991,1990,SR,1994,SR,Yes
WL,APP,PLOT C,1991,July,139,132,SR,SR,1990,SR,1992,1990,SR,1994,SR,Yes
WL,APP,PLOT C,1992,May,139,132,SR,SR,1991,SR,1993,1990,SR,1994,SR,Yes
WL,APP,PLOT C,1993,July,139,132,SR,SR,1992,SR,1994,1990,SR,1994,SR,Yes
WL,APP,PLOT C,1994,May,139,132,SR,SR,1993,Dead,NA,1990,SR,1994,SR,No
WL,APP,PLOT C,1990,July,140.1,133,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,APP,PLOT C,1993,July,140.2,134,SR,First.Appearance,NA,SR,1994,1993,SR,1995,SF,Yes
WL,APP,PLOT C,1994,July,140.2,134,SR,SR,1993,SF,1995,1993,SR,1995,SF,Yes
WL,APP,PLOT C,1995,July,140.2,134,SF,SR,1994,Dead,NA,1993,SR,1995,SF,No
WL,APP,PLOT C,1996,July,141,135,SR,First.Appearance,NA,MR,1997,1996,SR,1997,MR,Yes
WL,APP,PLOT C,1997,May,141,135,MR,SR,1996,Dead,NA,1996,SR,1997,MR,No
WL,APP,PLOT C,1990,May,142.1,136,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,APP,PLOT C,1992,July,142.2,137,SR,First.Appearance,NA,SF,1993,1992,SR,1993,SF,Yes
WL,APP,PLOT C,1993,July,142.2,137,SF,SR,1992,Dead,NA,1992,SR,1993,SF,No
WL,APP,PLOT C,1994,May,142.3,138,SR,First.Appearance,NA,Dead,NA,1994,SR,1994,SR,No
WL,APP,PLOT C,1996,July,142.4,139,SR,First.Appearance,NA,SR,1997,1996,SR,2004,SR,Yes
WL,APP,PLOT C,1997,May,142.4,139,SR,SR,1996,SR,1998,1996,SR,2004,SR,Yes
WL,APP,PLOT C,1998,July,142.4,139,SR,SR,1997,SR,1999,1996,SR,2004,SR,Yes
WL,APP,PLOT C,1999,July,142.4,139,SR,SR,1998,SR,2000,1996,SR,2004,SR,Yes
WL,APP,PLOT C,2000,May,142.4,139,SR,SR,1999,SR,2001,1996,SR,2004,SR,Yes
WL,APP,PLOT C,2001,May,142.4,139,SR,SR,2000,SR,2002,1996,SR,2004,SR,Yes
WL,APP,PLOT C,2002,July,142.4,139,SR,SR,2001,SR,2003,1996,SR,2004,SR,Yes
WL,APP,PLOT C,2003,May,142.4,139,SR,SR,2002,SR,2004,1996,SR,2004,SR,Yes
WL,APP,PLOT C,2004,May,142.4,139,SR,SR,2003,Dead,NA,1996,SR,2004,SR,No
WL,APP,PLOT C,1990,July,143,140,SR,No.record,NA,SR,1991,1990,SR,1994,SR,Yes
WL,APP,PLOT C,1991,July,143,140,SR,SR,1990,inactive,1992,1990,SR,1994,SR,Yes
WL,APP,PLOT C,1992,May,143,140,inactive,SR,1991,SR,1993,1990,SR,1994,SR,Yes
WL,APP,PLOT C,1993,May,143,140,SR,inactive,1992,SR,1994,1990,SR,1994,SR,Yes
WL,APP,PLOT C,1994,July,143,140,SR,SR,1993,Dead,NA,1990,SR,1994,SR,No
WL,APP,PLOT C,1995,May,144,141,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SR,Yes
WL,APP,PLOT C,1996,July,144,141,SR,SR,1995,SR,1997,1995,SR,1997,SR,Yes
WL,APP,PLOT C,1997,July,144,141,SR,SR,1996,Dead,NA,1995,SR,1997,SR,No
WL,APP,PLOT C,1990,July,145.1,142,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,APP,PLOT C,1991,July,145.1,142,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,APP,PLOT C,1993,July,145.2,143,SR,First.Appearance,NA,Dead,NA,1993,SR,1993,SR,No
WL,APP,PLOT C,1990,May,146,144,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,APP,PLOT C,1991,May,146,144,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,APP,PLOT C,1990,July,147,145,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,APP,PLOT C,1991,May,147,145,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,APP,PLOT C,1990,May,148.1,146,SR,No.record,NA,SF,1991,1990,SR,1991,SF,Yes
WL,APP,PLOT C,1991,July,148.1,146,SF,SR,1990,Dead,NA,1990,SR,1991,SF,No
WL,APP,PLOT C,1992,July,148.2,147,SF,First.Appearance,NA,Dead,NA,1992,SF,1992,SF,No
WL,APP,PLOT C,1993,July,148.3,148,SR,First.Appearance,NA,SF,1994,1993,SR,1994,SF,Yes
WL,APP,PLOT C,1994,July,148.3,148,SF,SR,1993,Dead,NA,1993,SR,1994,SF,No
WL,APP,PLOT C,1995,July,148.4,149,SR,First.Appearance,NA,SR,1996,1995,SR,2002,SR,Yes
WL,APP,PLOT C,1996,July,148.4,149,SR,SR,1995,SR,1997,1995,SR,2002,SR,Yes
WL,APP,PLOT C,1997,July,148.4,149,SR,SR,1996,SR,1998,1995,SR,2002,SR,Yes
WL,APP,PLOT C,1998,July,148.4,149,SR,SR,1997,SR,1999,1995,SR,2002,SR,Yes
WL,APP,PLOT C,1999,July,148.4,149,SR,SR,1998,SR,2000,1995,SR,2002,SR,Yes
WL,APP,PLOT C,2000,May,148.4,149,SR,SR,1999,inactive,2001,1995,SR,2002,SR,Yes
WL,APP,PLOT C,2001,May,148.4,149,inactive,SR,2000,SR,2002,1995,SR,2002,SR,Yes
WL,APP,PLOT C,2002,May,148.4,149,SR,inactive,2001,Dead,NA,1995,SR,2002,SR,No
WL,APP,PLOT C,1995,July,149,150,SR,First.Appearance,NA,SR,1996,1995,SR,2000,SR,Yes
WL,APP,PLOT C,1996,July,149,150,SR,SR,1995,SR,1997,1995,SR,2000,SR,Yes
WL,APP,PLOT C,1997,July,149,150,SR,SR,1996,SR,1998,1995,SR,2000,SR,Yes
WL,APP,PLOT C,1998,July,149,150,SR,SR,1997,SR,1999,1995,SR,2000,SR,Yes
WL,APP,PLOT C,1999,July,149,150,SR,SR,1998,SR,2000,1995,SR,2000,SR,Yes
WL,APP,PLOT C,2000,May,149,150,SR,SR,1999,Dead,NA,1995,SR,2000,SR,No
WL,APP,PLOT C,1990,July,150.1,151,SR,No.record,NA,SR,1991,1990,SR,1992,SF,Yes
WL,APP,PLOT C,1991,July,150.1,151,SR,SR,1990,SF,1992,1990,SR,1992,SF,Yes
WL,APP,PLOT C,1992,July,150.1,151,SF,SR,1991,Dead,NA,1990,SR,1992,SF,No
WL,APP,PLOT C,1993,July,150.2,152,SR,First.Appearance,NA,SF,1994,1993,SR,1994,SF,Yes
WL,APP,PLOT C,1994,July,150.2,152,SF,SR,1993,Dead,NA,1993,SR,1994,SF,No
WL,APP,PLOT C,1995,July,150.3,153,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SR,Yes
WL,APP,PLOT C,1996,July,150.3,153,SR,SR,1995,SR,1997,1995,SR,1997,SR,Yes
WL,APP,PLOT C,1997,May,150.3,153,SR,SR,1996,Dead,NA,1995,SR,1997,SR,No
WL,APP,PLOT C,1998,July,150.4,154,SR,First.Appearance,NA,SR,1999,1998,SR,1999,SR,Yes
WL,APP,PLOT C,1999,July,150.4,154,SR,SR,1998,Dead,NA,1998,SR,1999,SR,No
WL,APP,PLOT C,1990,July,151.1,155,MR,No.record,NA,SR,1991,1990,MR,1996,SF,Yes
WL,APP,PLOT C,1991,July,151.1,155,SR,MR,1990,SR,1992,1990,MR,1996,SF,Yes
WL,APP,PLOT C,1992,July,151.1,155,SR,SR,1991,SR,1993,1990,MR,1996,SF,Yes
WL,APP,PLOT C,1993,May,151.1,155,SR,SR,1992,SR,1994,1990,MR,1996,SF,Yes
WL,APP,PLOT C,1994,July,151.1,155,SR,SR,1993,SR,1995,1990,MR,1996,SF,Yes
WL,APP,PLOT C,1995,July,151.1,155,SR,SR,1994,SF,1996,1990,MR,1996,SF,Yes
WL,APP,PLOT C,1996,July,151.1,155,SF,SR,1995,Dead,NA,1990,MR,1996,SF,No
WL,APP,PLOT C,1997,July,151.2,156,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT C,1991,July,159.1,157,SR,First.Appearance,NA,SR,1992,1991,SR,1994,SR,Yes
WL,APP,PLOT C,1992,July,159.1,157,SR,SR,1991,SR,1993,1991,SR,1994,SR,Yes
WL,APP,PLOT C,1993,July,159.1,157,SR,SR,1992,SR,1994,1991,SR,1994,SR,Yes
WL,APP,PLOT C,1994,May,159.1,157,SR,SR,1993,Dead,NA,1991,SR,1994,SR,No
WL,APP,PLOT C,1996,July,159.2,158,SR,First.Appearance,NA,SR,1997,1996,SR,1997,SR,Yes
WL,APP,PLOT C,1997,May,159.2,158,SR,SR,1996,Dead,NA,1996,SR,1997,SR,No
WL,APP,PLOT C,1990,July,167.1,159,SR,No.record,NA,SF,1991,1990,SR,1991,SF,Yes
WL,APP,PLOT C,1991,July,167.1,159,SF,SR,1990,Dead,NA,1990,SR,1991,SF,No
WL,APP,PLOT C,1992,July,167.2,160,SR,First.Appearance,NA,SF,1993,1992,SR,1993,SF,Yes
WL,APP,PLOT C,1993,July,167.2,160,SF,SR,1992,Dead,NA,1992,SR,1993,SF,No
WL,APP,PLOT C,1994,July,167.3,161,MR,First.Appearance,NA,SF,1995,1994,MR,1995,SF,Yes
WL,APP,PLOT C,1995,July,167.3,161,SF,MR,1994,Dead,NA,1994,MR,1995,SF,No
WL,APP,PLOT C,1996,July,168,162,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT C,1990,July,169.1,163,SR,No.record,NA,SR,1991,1990,SR,1992,SF,Yes
WL,APP,PLOT C,1991,July,169.1,163,SR,SR,1990,SF,1992,1990,SR,1992,SF,Yes
WL,APP,PLOT C,1992,July,169.1,163,SF,SR,1991,Dead,NA,1990,SR,1992,SF,No
WL,APP,PLOT C,1993,July,169.2,164,MR,First.Appearance,NA,SR,1994,1993,MR,1995,SF,Yes
WL,APP,PLOT C,1994,May,169.2,164,SR,MR,1993,SF,1995,1993,MR,1995,SF,Yes
WL,APP,PLOT C,1995,July,169.2,164,SF,SR,1994,Dead,NA,1993,MR,1995,SF,No
WL,APP,PLOT C,1990,July,170,165,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,APP,PLOT C,1990,July,171,166,SR,No.record,NA,SR,1991,1990,SR,1995,SR,Yes
WL,APP,PLOT C,1991,May,171,166,SR,SR,1990,SR,1992,1990,SR,1995,SR,Yes
WL,APP,PLOT C,1992,July,171,166,SR,SR,1991,SR,1993,1990,SR,1995,SR,Yes
WL,APP,PLOT C,1993,July,171,166,SR,SR,1992,SR,1994,1990,SR,1995,SR,Yes
WL,APP,PLOT C,1994,July,171,166,SR,SR,1993,SR,1995,1990,SR,1995,SR,Yes
WL,APP,PLOT C,1995,May,171,166,SR,SR,1994,Dead,NA,1990,SR,1995,SR,No
WL,APP,PLOT C,1990,July,173.1,167,SR,No.record,NA,SF,1991,1990,SR,1991,SF,Yes
WL,APP,PLOT C,1991,July,173.1,167,SF,SR,1990,Dead,NA,1990,SR,1991,SF,No
WL,APP,PLOT C,1992,July,173.2,168,MF,First.Appearance,NA,Dead,NA,1992,MF,1992,MF,No
WL,APP,PLOT C,1993,July,173.3,169,SF,First.Appearance,NA,Dead,NA,1993,SF,1993,SF,No
WL,APP,PLOT C,1994,July,173.4,170,MF,First.Appearance,NA,Dead,NA,1994,MF,1994,MF,No
WL,APP,PLOT C,1990,July,175.1,171,SR,No.record,NA,SR,1991,1990,SR,1993,SF,Yes
WL,APP,PLOT C,1991,May,175.1,171,SR,SR,1990,SR,1992,1990,SR,1993,SF,Yes
WL,APP,PLOT C,1992,July,175.1,171,SR,SR,1991,SF,1993,1990,SR,1993,SF,Yes
WL,APP,PLOT C,1993,July,175.1,171,SF,SR,1992,Dead,NA,1990,SR,1993,SF,No
WL,APP,PLOT C,1996,July,175.2,172,SR,First.Appearance,NA,SR,1997,1996,SR,1998,SR,Yes
WL,APP,PLOT C,1997,July,175.2,172,SR,SR,1996,SR,1998,1996,SR,1998,SR,Yes
WL,APP,PLOT C,1998,July,175.2,172,SR,SR,1997,Dead,NA,1996,SR,1998,SR,No
WL,APP,PLOT C,2005,July,186,173,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT C,1994,July,189,174,MR,First.Appearance,NA,Dead,NA,1994,MR,1994,MR,No
WL,APP,PLOT C,1990,July,199.1,175,SR,No.record,NA,inactive,1991,1990,SR,1993,SF,Yes
WL,APP,PLOT C,1991,May,199.1,175,inactive,SR,1990,SR,1992,1990,SR,1993,SF,Yes
WL,APP,PLOT C,1992,July,199.1,175,SR,inactive,1991,SF,1993,1990,SR,1993,SF,Yes
WL,APP,PLOT C,1993,July,199.1,175,SF,SR,1992,Dead,NA,1990,SR,1993,SF,No
WL,APP,PLOT C,1994,July,199.2,176,MR,First.Appearance,NA,MR,1995,1994,MR,1996,SR,Yes
WL,APP,PLOT C,1995,July,199.2,176,MR,MR,1994,SR,1996,1994,MR,1996,SR,Yes
WL,APP,PLOT C,1996,May,199.2,176,SR,MR,1995,Dead,NA,1994,MR,1996,SR,No
WL,APP,PLOT C,1997,July,199.3,177,SR,First.Appearance,NA,SR,1998,1997,SR,1999,SR,Yes
WL,APP,PLOT C,1998,July,199.3,177,SR,SR,1997,SR,1999,1997,SR,1999,SR,Yes
WL,APP,PLOT C,1999,July,199.3,177,SR,SR,1998,Dead,NA,1997,SR,1999,SR,No
WL,APP,PLOT C,2001,May,199.4,178,SR,First.Appearance,NA,SR,2002,2001,SR,2003,SR,Yes
WL,APP,PLOT C,2002,July,199.4,178,SR,SR,2001,SR,2003,2001,SR,2003,SR,Yes
WL,APP,PLOT C,2003,May,199.4,178,SR,SR,2002,Dead,NA,2001,SR,2003,SR,No
WL,APP,PLOT C,1990,July,200.1,179,SR,No.record,NA,SR,1991,1990,SR,1992,SF,Yes
WL,APP,PLOT C,1991,July,200.1,179,SR,SR,1990,SF,1992,1990,SR,1992,SF,Yes
WL,APP,PLOT C,1992,July,200.1,179,SF,SR,1991,Dead,NA,1990,SR,1992,SF,No
WL,APP,PLOT C,1993,July,200.2,180,SR,First.Appearance,NA,SR,1994,1993,SR,1995,SF,Yes
WL,APP,PLOT C,1994,July,200.2,180,SR,SR,1993,SF,1995,1993,SR,1995,SF,Yes
WL,APP,PLOT C,1995,July,200.2,180,SF,SR,1994,Dead,NA,1993,SR,1995,SF,No
WL,APP,PLOT C,1997,July,200.3,181,SR,First.Appearance,NA,SR,1998,1997,SR,2003,SR,Yes
WL,APP,PLOT C,1998,July,200.3,181,SR,SR,1997,SR,1999,1997,SR,2003,SR,Yes
WL,APP,PLOT C,1999,July,200.3,181,SR,SR,1998,SR,2000,1997,SR,2003,SR,Yes
WL,APP,PLOT C,2000,May,200.3,181,SR,SR,1999,SR,2001,1997,SR,2003,SR,Yes
WL,APP,PLOT C,2001,May,200.3,181,SR,SR,2000,SR,2002,1997,SR,2003,SR,Yes
WL,APP,PLOT C,2002,July,200.3,181,SR,SR,2001,SR,2003,1997,SR,2003,SR,Yes
WL,APP,PLOT C,2003,May,200.3,181,SR,SR,2002,Dead,NA,1997,SR,2003,SR,No
WL,APP,PLOT C,2005,July,223,182,SR,First.Appearance,NA,SR,2006,2005,SR,2009,SR,Yes
WL,APP,PLOT C,2006,July,223,182,SR,SR,2005,inactive,2007,2005,SR,2009,SR,Yes
WL,APP,PLOT C,2007,June,223,182,inactive,SR,2006,SR,2008,2005,SR,2009,SR,Yes
WL,APP,PLOT C,2008,June,223,182,SR,inactive,2007,SR,2009,2005,SR,2009,SR,Yes
WL,APP,PLOT C,2009,June,223,182,SR,SR,2008,NA,NA,2005,SR,2009,SR,NA
WL,APP,PLOT C,1991,July,224.1,183,SR,First.Appearance,NA,SF,1992,1991,SR,1992,SF,Yes
WL,APP,PLOT C,1992,July,224.1,183,SF,SR,1991,Dead,NA,1991,SR,1992,SF,No
WL,APP,PLOT C,1993,July,224.2,184,SR,First.Appearance,NA,Dead,NA,1993,SR,1993,SR,No
WL,APP,PLOT C,2005,July,233,185,SR,First.Appearance,NA,SR,2006,2005,SR,2008,SR,Yes
WL,APP,PLOT C,2006,July,233,185,SR,SR,2005,SR,2007,2005,SR,2008,SR,Yes
WL,APP,PLOT C,2007,June,233,185,SR,SR,2006,SR,2008,2005,SR,2008,SR,Yes
WL,APP,PLOT C,2008,June,233,185,SR,SR,2007,Dead,NA,2005,SR,2008,SR,No
WL,APP,PLOT C,2004,May,245,186,SR,First.Appearance,NA,SR,2005,2004,SR,2007,SR,Yes
WL,APP,PLOT C,2005,July,245,186,SR,SR,2004,SR,2006,2004,SR,2007,SR,Yes
WL,APP,PLOT C,2006,July,245,186,SR,SR,2005,SR,2007,2004,SR,2007,SR,Yes
WL,APP,PLOT C,2007,June,245,186,SR,SR,2006,Dead,NA,2004,SR,2007,SR,No
WL,APP,PLOT C,2004,May,249,187,SR,First.Appearance,NA,SR,2005,2004,SR,2008,SR,Yes
WL,APP,PLOT C,2005,July,249,187,SR,SR,2004,SR,2006,2004,SR,2008,SR,Yes
WL,APP,PLOT C,2006,July,249,187,SR,SR,2005,SR,2007,2004,SR,2008,SR,Yes
WL,APP,PLOT C,2007,June,249,187,SR,SR,2006,SR,2008,2004,SR,2008,SR,Yes
WL,APP,PLOT C,2008,June,249,187,SR,SR,2007,Dead,NA,2004,SR,2008,SR,No
WL,APP,PLOT C,1992,July,256,188,SR,First.Appearance,NA,Dead,NA,1992,SR,1992,SR,No
WL,APP,PLOT C,1990,July,265.1,189,SR,No.record,NA,SR,1991,1990,SR,1992,SF,Yes
WL,APP,PLOT C,1991,July,265.1,189,SR,SR,1990,SF,1992,1990,SR,1992,SF,Yes
WL,APP,PLOT C,1992,July,265.1,189,SF,SR,1991,Dead,NA,1990,SR,1992,SF,No
WL,APP,PLOT C,1993,July,265.3,191,SF,First.Appearance,NA,Dead,NA,1993,SF,1993,SF,No
WL,APP,PLOT C,1992,May,269,192,SR,First.Appearance,NA,Dead,NA,1992,SR,1992,SR,No
WL,APP,PLOT C,1992,July,274.1,193,SR,First.Appearance,NA,SR,1993,1992,SR,1994,SF,Yes
WL,APP,PLOT C,1993,July,274.1,193,SR,SR,1992,SF,1994,1992,SR,1994,SF,Yes
WL,APP,PLOT C,1994,July,274.1,193,SF,SR,1993,Dead,NA,1992,SR,1994,SF,No
WL,APP,PLOT C,1995,July,274.2,194,MR,First.Appearance,NA,Dead,NA,1995,MR,1995,MR,No
WL,APP,PLOT C,1992,July,276,195,SR,First.Appearance,NA,SR,1993,1992,SR,1993,SR,Yes
WL,APP,PLOT C,1993,July,276,195,SR,SR,1992,Dead,NA,1992,SR,1993,SR,No
WL,APP,PLOT C,1992,July,277,196,SR,First.Appearance,NA,SR,1993,1992,SR,1994,SR,Yes
WL,APP,PLOT C,1993,July,277,196,SR,SR,1992,SR,1994,1992,SR,1994,SR,Yes
WL,APP,PLOT C,1994,July,277,196,SR,SR,1993,Dead,NA,1992,SR,1994,SR,No
WL,APP,PLOT C,1999,July,282.1,197,SR,First.Appearance,NA,SR,2000,1999,SR,2004,SR,Yes
WL,APP,PLOT C,2000,May,282.1,197,SR,SR,1999,SR,2001,1999,SR,2004,SR,Yes
WL,APP,PLOT C,2001,May,282.1,197,SR,SR,2000,MR,2002,1999,SR,2004,SR,Yes
WL,APP,PLOT C,2002,July,282.1,197,MR,SR,2001,SR,2003,1999,SR,2004,SR,Yes
WL,APP,PLOT C,2003,May,282.1,197,SR,MR,2002,SR,2004,1999,SR,2004,SR,Yes
WL,APP,PLOT C,2004,May,282.1,197,SR,SR,2003,Dead,NA,1999,SR,2004,SR,No
WL,APP,PLOT C,2005,July,282.2,198,SR,First.Appearance,NA,SR,2006,2005,SR,2009,SR,Yes
WL,APP,PLOT C,2006,July,282.2,198,SR,SR,2005,SR,2007,2005,SR,2009,SR,Yes
WL,APP,PLOT C,2007,June,282.2,198,SR,SR,2006,SR,2008,2005,SR,2009,SR,Yes
WL,APP,PLOT C,2008,June,282.2,198,SR,SR,2007,SR,2009,2005,SR,2009,SR,Yes
WL,APP,PLOT C,2009,June,282.2,198,SR,SR,2008,NA,NA,2005,SR,2009,SR,NA
WL,APP,PLOT C,1999,July,283,199,SR,First.Appearance,NA,SR,2000,1999,SR,2001,SR,Yes
WL,APP,PLOT C,2000,May,283,199,SR,SR,1999,SR,2001,1999,SR,2001,SR,Yes
WL,APP,PLOT C,2001,May,283,199,SR,SR,2000,Dead,NA,1999,SR,2001,SR,No
WL,APP,PLOT C,1998,May,284,200,SR,First.Appearance,NA,SR,1999,1998,SR,2000,SR,Yes
WL,APP,PLOT C,1999,July,284,200,SR,SR,1998,SR,2000,1998,SR,2000,SR,Yes
WL,APP,PLOT C,2000,May,284,200,SR,SR,1999,Dead,NA,1998,SR,2000,SR,No
WL,APP,PLOT C,2003,May,285,201,SR,First.Appearance,NA,SR,2004,2003,SR,2007,SR,Yes
WL,APP,PLOT C,2004,May,285,201,SR,SR,2003,SR,2005,2003,SR,2007,SR,Yes
WL,APP,PLOT C,2005,July,285,201,SR,SR,2004,SR,2006,2003,SR,2007,SR,Yes
WL,APP,PLOT C,2006,July,285,201,SR,SR,2005,SR,2007,2003,SR,2007,SR,Yes
WL,APP,PLOT C,2007,June,285,201,SR,SR,2006,Dead,NA,2003,SR,2007,SR,No
WL,APP,PLOT C,2004,May,286,202,SR,First.Appearance,NA,SR,2005,2004,SR,2008,SR,Yes
WL,APP,PLOT C,2005,July,286,202,SR,SR,2004,SR,2006,2004,SR,2008,SR,Yes
WL,APP,PLOT C,2006,July,286,202,SR,SR,2005,inactive,2007,2004,SR,2008,SR,Yes
WL,APP,PLOT C,2007,June,286,202,inactive,SR,2006,SR,2008,2004,SR,2008,SR,Yes
WL,APP,PLOT C,2008,June,286,202,SR,inactive,2007,Dead,NA,2004,SR,2008,SR,No
WL,APP,PLOT C,1999,May,287.1,203,SR,First.Appearance,NA,SR,2000,1999,SR,2002,SR,Yes
WL,APP,PLOT C,2000,May,287.1,203,SR,SR,1999,SR,2001,1999,SR,2002,SR,Yes
WL,APP,PLOT C,2001,May,287.1,203,SR,SR,2000,SR,2002,1999,SR,2002,SR,Yes
WL,APP,PLOT C,2002,May,287.1,203,SR,SR,2001,Dead,NA,1999,SR,2002,SR,No
WL,APP,PLOT C,2003,May,287.2,204,SR,First.Appearance,NA,Dead,NA,2003,SR,2003,SR,No
WL,APP,PLOT C,1998,July,288,205,SR,First.Appearance,NA,SR,1999,1998,SR,2002,SR,Yes
WL,APP,PLOT C,1999,July,288,205,SR,SR,1998,SR,2000,1998,SR,2002,SR,Yes
WL,APP,PLOT C,2000,May,288,205,SR,SR,1999,SR,2001,1998,SR,2002,SR,Yes
WL,APP,PLOT C,2001,May,288,205,SR,SR,2000,SR,2002,1998,SR,2002,SR,Yes
WL,APP,PLOT C,2002,July,288,205,SR,SR,2001,Dead,NA,1998,SR,2002,SR,No
WL,APP,PLOT C,2004,May,289,206,Seedling,First.Appearance,NA,Dead,NA,2004,Seedling,2004,Seedling,No
WL,APP,PLOT C,1999,July,290,207,SR,First.Appearance,NA,Dead,NA,1999,SR,1999,SR,No
WL,APP,PLOT C,1998,May,292,208,Seedling,First.Appearance,NA,Dead,NA,1998,Seedling,1998,Seedling,No
WL,APP,PLOT C,1998,May,294,209,Seedling,First.Appearance,NA,Dead,NA,1998,Seedling,1998,Seedling,No
