SPECIES,SITE,PLOT,Year,Month,NEWROS,RAMET,stage.modified,PrevStage,PrevYear,NextStage,NextYear,firstYear,firstStage,lastYear,lastStage,Survival
WL,APP,PLOT B,1997,July,504.1,439,SR,SR,1996,Dead,NA,1996,SR,1997,SR,No
WL,APP,PLOT B,1998,July,504.2,440,SR,First.Appearance,NA,SR,1999,1998,SR,2001,SF,Yes
WL,APP,PLOT B,1999,July,504.2,440,SR,SR,1998,SR,2000,1998,SR,2001,SF,Yes
WL,APP,PLOT B,2000,May,504.2,440,SR,SR,1999,SF,2001,1998,SR,2001,SF,Yes
WL,APP,PLOT B,2001,July,504.2,440,SF,SR,2000,Dead,NA,1998,SR,2001,SF,No
WL,APP,PLOT B,2002,May,504.3,441,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT B,1996,May,505.1,442,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT B,1997,July,505.2,443,SR,First.Appearance,NA,SR,1998,1997,SR,2001,SR,Yes
WL,APP,PLOT B,1998,July,505.2,443,SR,SR,1997,SR,1999,1997,SR,2001,SR,Yes
WL,APP,PLOT B,1999,July,505.2,443,SR,SR,1998,SR,2000,1997,SR,2001,SR,Yes
WL,APP,PLOT B,2000,May,505.2,443,SR,SR,1999,SR,2001,1997,SR,2001,SR,Yes
WL,APP,PLOT B,2001,May,505.2,443,SR,SR,2000,Dead,NA,1997,SR,2001,SR,No
WL,APP,PLOT B,1996,July,506,444,SR,First.Appearance,NA,SR,1997,1996,SR,1997,SR,Yes
WL,APP,PLOT B,1997,July,506,444,SR,SR,1996,Dead,NA,1996,SR,1997,SR,No
WL,APP,PLOT B,2005,July,507.1,445,SR,First.Appearance,NA,SR,2006,2005,SR,2007,SF,Yes
WL,APP,PLOT B,2006,July,507.1,445,SR,SR,2005,SF,2007,2005,SR,2007,SF,Yes
WL,APP,PLOT B,2007,July,507.1,445,SF,SR,2006,Dead,NA,2005,SR,2007,SF,No
WL,APP,PLOT B,2008,June,507.2,446,SR,First.Appearance,NA,SR,2009,2008,SR,2009,SR,Yes
WL,APP,PLOT B,2009,June,507.2,446,SR,SR,2008,NA,NA,2008,SR,2009,SR,NA
WL,APP,PLOT B,2005,July,509,447,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT B,2000,May,511,448,SR,First.Appearance,NA,SR,2001,2000,SR,2002,SR,Yes
WL,APP,PLOT B,2001,May,511,448,SR,SR,2000,SR,2002,2000,SR,2002,SR,Yes
WL,APP,PLOT B,2002,May,511,448,SR,SR,2001,Dead,NA,2000,SR,2002,SR,No
WL,APP,PLOT B,1996,May,512.1,449,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT B,1997,July,512.2,450,SR,First.Appearance,NA,SF,1998,1997,SR,1998,SF,Yes
WL,APP,PLOT B,1998,July,512.2,450,SF,SR,1997,Dead,NA,1997,SR,1998,SF,No
WL,APP,PLOT B,1999,July,512.3,451,SR,First.Appearance,NA,SF,2000,1999,SR,2000,SF,Yes
WL,APP,PLOT B,2000,July,512.3,451,SF,SR,1999,Dead,NA,1999,SR,2000,SF,No
WL,APP,PLOT B,1996,July,513,452,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT B,1996,July,514,453,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT B,1996,July,515,454,SR,First.Appearance,NA,SR,1997,1996,SR,2000,MR,Yes
WL,APP,PLOT B,1997,July,515,454,SR,SR,1996,SR,1998,1996,SR,2000,MR,Yes
WL,APP,PLOT B,1998,July,515,454,SR,SR,1997,MR,1999,1996,SR,2000,MR,Yes
WL,APP,PLOT B,1999,July,515,454,MR,SR,1998,MR,2000,1996,SR,2000,MR,Yes
WL,APP,PLOT B,2000,May,515,454,MR,MR,1999,Dead,NA,1996,SR,2000,MR,No
WL,APP,PLOT B,1996,May,516,455,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT B,2005,July,517.1,456,SR,First.Appearance,NA,SR,2006,2005,SR,2007,SF,Yes
WL,APP,PLOT B,2006,July,517.1,456,SR,SR,2005,SF,2007,2005,SR,2007,SF,Yes
WL,APP,PLOT B,2007,July,517.1,456,SF,SR,2006,Dead,NA,2005,SR,2007,SF,No
WL,APP,PLOT B,2008,June,517.2,457,SR,First.Appearance,NA,SR,2009,2008,SR,2009,SR,Yes
WL,APP,PLOT B,2009,June,517.2,457,SR,SR,2008,NA,NA,2008,SR,2009,SR,NA
WL,APP,PLOT B,2005,July,518.1,458,SR,First.Appearance,NA,SF,2006,2005,SR,2006,SF,Yes
WL,APP,PLOT B,2006,July,518.1,458,SF,SR,2005,Dead,NA,2005,SR,2006,SF,No
WL,APP,PLOT B,2007,July,518.2,459,MR,First.Appearance,NA,Dead,NA,2007,MR,2007,MR,No
WL,APP,PLOT B,1996,July,521.1,460,SR,First.Appearance,NA,SF,1997,1996,SR,1997,SF,Yes
WL,APP,PLOT B,1997,July,521.1,460,SF,SR,1996,Dead,NA,1996,SR,1997,SF,No
WL,APP,PLOT B,1998,July,521.2,461,SR,First.Appearance,NA,SF,1999,1998,SR,1999,SF,Yes
WL,APP,PLOT B,1999,July,521.2,461,SF,SR,1998,Dead,NA,1998,SR,1999,SF,No
WL,APP,PLOT B,1996,May,522.1,462,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT B,1998,July,522.2,463,SR,First.Appearance,NA,SR,1999,1998,SR,2000,SF,Yes
WL,APP,PLOT B,1999,July,522.2,463,SR,SR,1998,SF,2000,1998,SR,2000,SF,Yes
WL,APP,PLOT B,2000,July,522.2,463,SF,SR,1999,Dead,NA,1998,SR,2000,SF,No
WL,APP,PLOT B,2005,July,525,464,SR,First.Appearance,NA,MR,2006,2005,SR,2009,SR,Yes
WL,APP,PLOT B,2006,July,525,464,MR,SR,2005,inactive,2007,2005,SR,2009,SR,Yes
WL,APP,PLOT B,2007,July,525,464,inactive,MR,2006,SR,2008,2005,SR,2009,SR,Yes
WL,APP,PLOT B,2008,June,525,464,SR,inactive,2007,SR,2009,2005,SR,2009,SR,Yes
WL,APP,PLOT B,2009,June,525,464,SR,SR,2008,NA,NA,2005,SR,2009,SR,NA
WL,APP,PLOT B,2005,July,526,465,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT B,2005,July,544,466,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT B,2004,June,545,467,SR,First.Appearance,NA,SR,2005,2004,SR,2006,SR,Yes
WL,APP,PLOT B,2005,July,545,467,SR,SR,2004,SR,2006,2004,SR,2006,SR,Yes
WL,APP,PLOT B,2006,July,545,467,SR,SR,2005,Dead,NA,2004,SR,2006,SR,No
WL,APP,PLOT B,2005,July,549.1,468,SR,First.Appearance,NA,inactive,2006,2005,SR,2007,SF,Yes
WL,APP,PLOT B,2006,July,549.1,468,inactive,SR,2005,SF,2007,2005,SR,2007,SF,Yes
WL,APP,PLOT B,2007,July,549.1,468,SF,inactive,2006,Dead,NA,2005,SR,2007,SF,No
WL,APP,PLOT B,2008,June,549.2,469,MR,First.Appearance,NA,MR,2009,2008,MR,2009,MR,Yes
WL,APP,PLOT B,2009,June,549.2,469,MR,MR,2008,NA,NA,2008,MR,2009,MR,NA
WL,APP,PLOT B,2006,July,553.1,470,MR,First.Appearance,NA,MF,2007,2006,MR,2007,MF,Yes
WL,APP,PLOT B,2007,July,553.1,470,MF,MR,2006,Dead,NA,2006,MR,2007,MF,No
WL,APP,PLOT B,2008,June,553.2,471,SR,First.Appearance,NA,Dead,NA,2008,SR,2008,SR,No
WL,APP,PLOT B,1999,July,555,472,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,APP,PLOT B,2000,May,555,472,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,APP,PLOT B,1999,July,556.1,473,SR,First.Appearance,NA,SR,2000,1999,SR,2001,SF,Yes
WL,APP,PLOT B,2000,May,556.1,473,SR,SR,1999,SF,2001,1999,SR,2001,SF,Yes
WL,APP,PLOT B,2001,July,556.1,473,SF,SR,2000,Dead,NA,1999,SR,2001,SF,No
WL,APP,PLOT B,2002,May,556.2,474,SR,First.Appearance,NA,inactive,2003,2002,SR,2005,SF,Yes
WL,APP,PLOT B,2003,June,556.2,474,inactive,SR,2002,SR,2004,2002,SR,2005,SF,Yes
WL,APP,PLOT B,2004,June,556.2,474,SR,inactive,2003,SF,2005,2002,SR,2005,SF,Yes
WL,APP,PLOT B,2005,July,556.2,474,SF,SR,2004,Dead,NA,2002,SR,2005,SF,No
WL,APP,PLOT B,2006,July,556.3,475,SR,First.Appearance,NA,SR,2007,2006,SR,2009,MF,Yes
WL,APP,PLOT B,2007,July,556.3,475,SR,SR,2006,MR,2008,2006,SR,2009,MF,Yes
WL,APP,PLOT B,2008,June,556.3,475,MR,SR,2007,MF,2009,2006,SR,2009,MF,Yes
WL,APP,PLOT B,2009,June,556.3,475,MF,MR,2008,Dead,NA,2006,SR,2009,MF,No
WL,APP,PLOT B,2005,July,557,476,SR,First.Appearance,NA,SF,2006,2005,SR,2006,SF,Yes
WL,APP,PLOT B,2006,July,557,476,SF,SR,2005,Dead,NA,2005,SR,2006,SF,No
WL,APP,PLOT B,2004,June,558,477,SR,First.Appearance,NA,SR,2005,2004,SR,2006,SF,Yes
WL,APP,PLOT B,2005,July,558,477,SR,SR,2004,SF,2006,2004,SR,2006,SF,Yes
WL,APP,PLOT B,2006,July,558,477,SF,SR,2005,Dead,NA,2004,SR,2006,SF,No
WL,APP,PLOT B,1999,July,559,478,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,APP,PLOT B,2000,May,559,478,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,APP,PLOT B,1999,July,560.1,479,SR,First.Appearance,NA,SR,2000,1999,SR,2002,SR,Yes
WL,APP,PLOT B,2000,May,560.1,479,SR,SR,1999,inactive,2001,1999,SR,2002,SR,Yes
WL,APP,PLOT B,2001,May,560.1,479,inactive,SR,2000,SR,2002,1999,SR,2002,SR,Yes
WL,APP,PLOT B,2002,May,560.1,479,SR,inactive,2001,Dead,NA,1999,SR,2002,SR,No
WL,APP,PLOT B,2004,June,560.2,480,SR,First.Appearance,NA,Dead,NA,2004,SR,2004,SR,No
WL,APP,PLOT B,2006,July,560.3,481,SR,First.Appearance,NA,SF,2007,2006,SR,2007,SF,Yes
WL,APP,PLOT B,2007,July,560.3,481,SF,SR,2006,Dead,NA,2006,SR,2007,SF,No
WL,APP,PLOT B,2000,May,561,482,SR,First.Appearance,NA,Dead,NA,2000,SR,2000,SR,No
WL,APP,PLOT B,2005,July,565,483,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT B,1999,July,576.1,484,SR,First.Appearance,NA,Dead,NA,1999,SR,1999,SR,No
WL,APP,PLOT B,2000,May,576.2,485,SR,First.Appearance,NA,inactive,2001,2000,SR,2006,SR,Yes
WL,APP,PLOT B,2001,May,576.2,485,inactive,SR,2000,MR,2002,2000,SR,2006,SR,Yes
WL,APP,PLOT B,2002,May,576.2,485,MR,inactive,2001,inactive,2003,2000,SR,2006,SR,Yes
WL,APP,PLOT B,2003,June,576.2,485,inactive,MR,2002,SR,2004,2000,SR,2006,SR,Yes
WL,APP,PLOT B,2004,June,576.2,485,SR,inactive,2003,SR,2005,2000,SR,2006,SR,Yes
WL,APP,PLOT B,2005,July,576.2,485,SR,SR,2004,SR,2006,2000,SR,2006,SR,Yes
WL,APP,PLOT B,2006,July,576.2,485,SR,SR,2005,Dead,NA,2000,SR,2006,SR,No
WL,APP,PLOT B,1991,July,577.1,486,SR,First.Appearance,NA,SR,1992,1991,SR,1994,SF,Yes
WL,APP,PLOT B,1992,July,577.1,486,SR,SR,1991,SR,1993,1991,SR,1994,SF,Yes
WL,APP,PLOT B,1993,July,577.1,486,SR,SR,1992,SF,1994,1991,SR,1994,SF,Yes
WL,APP,PLOT B,1994,July,577.1,486,SF,SR,1993,Dead,NA,1991,SR,1994,SF,No
WL,APP,PLOT B,1996,July,577.2,487,SR,First.Appearance,NA,SR,1997,1996,SR,1998,SF,Yes
WL,APP,PLOT B,1997,July,577.2,487,SR,SR,1996,SF,1998,1996,SR,1998,SF,Yes
WL,APP,PLOT B,1998,July,577.2,487,SF,SR,1997,Dead,NA,1996,SR,1998,SF,No
WL,APP,PLOT B,2000,May,578.1,488,SR,First.Appearance,NA,inactive,2001,2000,SR,2002,SR,Yes
WL,APP,PLOT B,2001,May,578.1,488,inactive,SR,2000,SR,2002,2000,SR,2002,SR,Yes
WL,APP,PLOT B,2002,June,578.1,488,SR,inactive,2001,Dead,NA,2000,SR,2002,SR,No
WL,APP,PLOT B,2004,June,578.2,489,MR,First.Appearance,NA,MF,2005,2004,MR,2005,MF,Yes
WL,APP,PLOT B,2005,July,578.2,489,MF,MR,2004,Dead,NA,2004,MR,2005,MF,No
WL,APP,PLOT B,2006,July,578.3,490,MR,First.Appearance,NA,SR,2007,2006,MR,2008,SR,Yes
WL,APP,PLOT B,2007,July,578.3,490,SR,MR,2006,SR,2008,2006,MR,2008,SR,Yes
WL,APP,PLOT B,2008,June,578.3,490,SR,SR,2007,Dead,NA,2006,MR,2008,SR,No
WL,APP,PLOT B,1998,July,579,491,SR,First.Appearance,NA,SR,1999,1998,SR,1999,SR,Yes
WL,APP,PLOT B,1999,July,579,491,SR,SR,1998,Dead,NA,1998,SR,1999,SR,No
WL,APP,PLOT B,2004,June,580,492,SR,First.Appearance,NA,SR,2005,2004,SR,2005,SR,Yes
WL,APP,PLOT B,2005,July,580,492,SR,SR,2004,Dead,NA,2004,SR,2005,SR,No
WL,APP,PLOT B,2006,July,582,493,SR,First.Appearance,NA,SR,2007,2006,SR,2007,SR,Yes
WL,APP,PLOT B,2007,July,582,493,SR,SR,2006,Dead,NA,2006,SR,2007,SR,No
WL,APP,PLOT B,2006,July,588,494,SR,First.Appearance,NA,SR,2007,2006,SR,2009,SR,Yes
WL,APP,PLOT B,2007,July,588,494,SR,SR,2006,SR,2008,2006,SR,2009,SR,Yes
WL,APP,PLOT B,2008,June,588,494,SR,SR,2007,SR,2009,2006,SR,2009,SR,Yes
WL,APP,PLOT B,2009,June,588,494,SR,SR,2008,NA,NA,2006,SR,2009,SR,NA
WL,APP,PLOT B,2006,July,589,495,SR,First.Appearance,NA,SR,2007,2006,SR,2008,SR,Yes
WL,APP,PLOT B,2007,July,589,495,SR,SR,2006,SR,2008,2006,SR,2008,SR,Yes
WL,APP,PLOT B,2008,June,589,495,SR,SR,2007,Dead,NA,2006,SR,2008,SR,No
WL,APP,PLOT B,1991,July,608,496,SR,First.Appearance,NA,Dead,NA,1991,SR,1991,SR,No
WL,APP,PLOT B,2002,June,628,497,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,APP,PLOT B,2006,July,630,498,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,APP,PLOT B,2006,July,631,499,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,APP,PLOT B,2005,July,639,500,SR,First.Appearance,NA,SR,2006,2005,SR,2007,SR,Yes
WL,APP,PLOT B,2006,July,639,500,SR,SR,2005,SR,2007,2005,SR,2007,SR,Yes
WL,APP,PLOT B,2007,July,639,500,SR,SR,2006,Dead,NA,2005,SR,2007,SR,No
WL,APP,PLOT B,2005,July,642.1,501,SR,First.Appearance,NA,SF,2006,2005,SR,2006,SF,Yes
WL,APP,PLOT B,2006,July,642.1,501,SF,SR,2005,Dead,NA,2005,SR,2006,SF,No
WL,APP,PLOT B,2007,July,642.2,502,MR,First.Appearance,NA,MR,2008,2007,MR,2009,MR,Yes
WL,APP,PLOT B,2008,June,642.2,502,MR,MR,2007,MR,2009,2007,MR,2009,MR,Yes
WL,APP,PLOT B,2009,June,642.2,502,MR,MR,2008,NA,NA,2007,MR,2009,MR,NA
WL,APP,PLOT B,2005,July,643.1,503,SF,First.Appearance,NA,Dead,NA,2005,SF,2005,SF,No
WL,APP,PLOT B,2006,July,643.2,504,MR,First.Appearance,NA,MF,2007,2006,MR,2007,MF,Yes
WL,APP,PLOT B,2007,July,643.2,504,MF,MR,2006,Dead,NA,2006,MR,2007,MF,No
WL,APP,PLOT B,2005,July,645,505,SR,First.Appearance,NA,SR,2006,2005,SR,2009,SR,Yes
WL,APP,PLOT B,2006,July,645,505,SR,SR,2005,inactive,2007,2005,SR,2009,SR,Yes
WL,APP,PLOT B,2007,July,645,505,inactive,SR,2006,SR,2008,2005,SR,2009,SR,Yes
WL,APP,PLOT B,2008,June,645,505,SR,inactive,2007,SR,2009,2005,SR,2009,SR,Yes
WL,APP,PLOT B,2009,June,645,505,SR,SR,2008,NA,NA,2005,SR,2009,SR,NA
WL,APP,PLOT B,2005,July,646.1,506,SR,First.Appearance,NA,SR,2006,2005,SR,2007,SF,Yes
WL,APP,PLOT B,2006,July,646.1,506,SR,SR,2005,SF,2007,2005,SR,2007,SF,Yes
WL,APP,PLOT B,2007,July,646.1,506,SF,SR,2006,Dead,NA,2005,SR,2007,SF,No
WL,APP,PLOT B,2008,June,646.2,507,SR,First.Appearance,NA,SR,2009,2008,SR,2009,SR,Yes
WL,APP,PLOT B,2009,June,646.2,507,SR,SR,2008,NA,NA,2008,SR,2009,SR,NA
WL,APP,PLOT B,2005,July,647.1,508,SR,First.Appearance,NA,MR,2006,2005,SR,2007,MF,Yes
WL,APP,PLOT B,2006,July,647.1,508,MR,SR,2005,MF,2007,2005,SR,2007,MF,Yes
WL,APP,PLOT B,2007,July,647.1,508,MF,MR,2006,Dead,NA,2005,SR,2007,MF,No
WL,APP,PLOT B,2008,June,647.2,509,SR,First.Appearance,NA,SR,2009,2008,SR,2009,SR,Yes
WL,APP,PLOT B,2009,June,647.2,509,SR,SR,2008,NA,NA,2008,SR,2009,SR,NA
WL,APP,PLOT B,2005,July,648.1,510,SF,First.Appearance,NA,Dead,NA,2005,SF,2005,SF,No
WL,APP,PLOT B,2006,July,648.2,511,SR,First.Appearance,NA,SF,2007,2006,SR,2007,SF,Yes
WL,APP,PLOT B,2007,July,648.2,511,SF,SR,2006,Dead,NA,2006,SR,2007,SF,No
WL,APP,PLOT B,2008,June,648.3,512,SR,First.Appearance,NA,SR,2009,2008,SR,2009,SR,Yes
WL,APP,PLOT B,2009,June,648.3,512,SR,SR,2008,NA,NA,2008,SR,2009,SR,NA
WL,APP,PLOT B,2005,July,649.1,513,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT B,2006,July,649.2,514,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,APP,PLOT B,2005,July,650,515,SR,First.Appearance,NA,inactive,2006,2005,SR,2007,SR,Yes
WL,APP,PLOT B,2006,July,650,515,inactive,SR,2005,SR,2007,2005,SR,2007,SR,Yes
WL,APP,PLOT B,2007,July,650,515,SR,inactive,2006,Dead,NA,2005,SR,2007,SR,No
WL,APP,PLOT B,2005,July,651.1,516,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT B,2006,July,651.2,517,SR,First.Appearance,NA,inactive,2007,2006,SR,2009,SF,Yes
WL,APP,PLOT B,2007,July,651.2,517,inactive,SR,2006,SR,2008,2006,SR,2009,SF,Yes
WL,APP,PLOT B,2008,June,651.2,517,SR,inactive,2007,SF,2009,2006,SR,2009,SF,Yes
WL,APP,PLOT B,2009,June,651.2,517,SF,SR,2008,Dead,NA,2006,SR,2009,SF,No
WL,APP,PLOT B,2005,July,653,518,SR,First.Appearance,NA,Dead,NA,2005,SR,2005,SR,No
WL,APP,PLOT B,2005,July,654.1,519,SR,First.Appearance,NA,SF,2006,2005,SR,2006,SF,Yes
WL,APP,PLOT B,2006,July,654.1,519,SF,SR,2005,Dead,NA,2005,SR,2006,SF,No
WL,APP,PLOT B,2007,July,654.2,520,SR,First.Appearance,NA,Dead,NA,2007,SR,2007,SR,No
WL,APP,PLOT B,2005,July,655,521,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,APP,PLOT B,2006,July,655,521,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,APP,PLOT B,2005,July,656.1,522,SF,First.Appearance,NA,Dead,NA,2005,SF,2005,SF,No
WL,APP,PLOT B,2006,July,656.2,523,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,APP,PLOT B,2005,July,657.1,524,MR,First.Appearance,NA,SR,2006,2005,MR,2007,SF,Yes
WL,APP,PLOT B,2006,July,657.1,524,SR,MR,2005,SF,2007,2005,MR,2007,SF,Yes
WL,APP,PLOT B,2007,July,657.1,524,SF,SR,2006,Dead,NA,2005,MR,2007,SF,No
WL,APP,PLOT B,2008,June,657.2,525,MR,First.Appearance,NA,MR,2009,2008,MR,2009,MR,Yes
WL,APP,PLOT B,2009,June,657.2,525,MR,MR,2008,NA,NA,2008,MR,2009,MR,NA
WL,APP,PLOT B,2005,July,659,526,SR,First.Appearance,NA,SR,2006,2005,SR,2007,SR,Yes
WL,APP,PLOT B,2006,July,659,526,SR,SR,2005,SR,2007,2005,SR,2007,SR,Yes
WL,APP,PLOT B,2007,July,659,526,SR,SR,2006,Dead,NA,2005,SR,2007,SR,No
WL,APP,PLOT B,2003,June,674,527,SR,First.Appearance,NA,SR,2004,2003,SR,2005,SF,Yes
WL,APP,PLOT B,2004,June,674,527,SR,SR,2003,SF,2005,2003,SR,2005,SF,Yes
WL,APP,PLOT B,2005,July,674,527,SF,SR,2004,Dead,NA,2003,SR,2005,SF,No
WL,APP,PLOT B,1993,July,676.1,528,SR,First.Appearance,NA,Dead,NA,1993,SR,1993,SR,No
WL,APP,PLOT B,1995,July,676.2,529,SR,First.Appearance,NA,MR,1996,1995,SR,1996,MR,Yes
WL,APP,PLOT B,1996,May,676.2,529,MR,SR,1995,Dead,NA,1995,SR,1996,MR,No
WL,APP,PLOT B,1997,July,676.3,530,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,APP,PLOT B,1993,July,677.1,531,SR,First.Appearance,NA,SR,1994,1993,SR,1995,SF,Yes
WL,APP,PLOT B,1994,July,677.1,531,SR,SR,1993,SF,1995,1993,SR,1995,SF,Yes
WL,APP,PLOT B,1995,July,677.1,531,SF,SR,1994,Dead,NA,1993,SR,1995,SF,No
WL,APP,PLOT B,1998,July,677.2,532,SR,First.Appearance,NA,SR,1999,1998,SR,2002,MR,Yes
WL,APP,PLOT B,1999,July,677.2,532,SR,SR,1998,SR,2000,1998,SR,2002,MR,Yes
WL,APP,PLOT B,2000,May,677.2,532,SR,SR,1999,SR,2001,1998,SR,2002,MR,Yes
WL,APP,PLOT B,2001,May,677.2,532,SR,SR,2000,MR,2002,1998,SR,2002,MR,Yes
WL,APP,PLOT B,2002,June,677.2,532,MR,SR,2001,Dead,NA,1998,SR,2002,MR,No
WL,APP,PLOT B,1997,July,678,533,SR,First.Appearance,NA,SR,1998,1997,SR,2001,SF,Yes
WL,APP,PLOT B,1998,July,678,533,SR,SR,1997,SR,1999,1997,SR,2001,SF,Yes
WL,APP,PLOT B,1999,May,678,533,SR,SR,1998,inactive,2000,1997,SR,2001,SF,Yes
WL,APP,PLOT B,2000,May,678,533,inactive,SR,1999,SF,2001,1997,SR,2001,SF,Yes
WL,APP,PLOT B,2001,July,678,533,SF,inactive,2000,Dead,NA,1997,SR,2001,SF,No
WL,APP,PLOT B,1993,July,679.1,534,SR,First.Appearance,NA,SR,1994,1993,SR,1995,SF,Yes
WL,APP,PLOT B,1994,July,679.1,534,SR,SR,1993,SF,1995,1993,SR,1995,SF,Yes
WL,APP,PLOT B,1995,July,679.1,534,SF,SR,1994,Dead,NA,1993,SR,1995,SF,No
WL,APP,PLOT B,1997,July,679.2,535,SR,First.Appearance,NA,SR,1998,1997,SR,2002,SR,Yes
WL,APP,PLOT B,1998,July,679.2,535,SR,SR,1997,SR,1999,1997,SR,2002,SR,Yes
WL,APP,PLOT B,1999,July,679.2,535,SR,SR,1998,SR,2000,1997,SR,2002,SR,Yes
WL,APP,PLOT B,2000,May,679.2,535,SR,SR,1999,inactive,2001,1997,SR,2002,SR,Yes
WL,APP,PLOT B,2001,May,679.2,535,inactive,SR,2000,SR,2002,1997,SR,2002,SR,Yes
WL,APP,PLOT B,2002,May,679.2,535,SR,inactive,2001,Dead,NA,1997,SR,2002,SR,No
WL,APP,PLOT B,2003,June,679.3,536,SR,First.Appearance,NA,Dead,NA,2003,SR,2003,SR,No
WL,APP,PLOT B,1993,July,680.1,537,SR,First.Appearance,NA,inactive,1994,1993,SR,1995,SR,Yes
WL,APP,PLOT B,1994,May,680.1,537,inactive,SR,1993,SR,1995,1993,SR,1995,SR,Yes
WL,APP,PLOT B,1995,May,680.1,537,SR,inactive,1994,Dead,NA,1993,SR,1995,SR,No
WL,APP,PLOT B,1996,May,680.2,538,SR,First.Appearance,NA,Dead,NA,1996,SR,1996,SR,No
WL,APP,PLOT B,1998,July,680.3,539,SR,First.Appearance,NA,SF,1999,1998,SR,1999,SF,Yes
WL,APP,PLOT B,1999,July,680.3,539,SF,SR,1998,Dead,NA,1998,SR,1999,SF,No
WL,APP,PLOT B,2000,May,680.4,540,SR,First.Appearance,NA,SR,2001,2000,SR,2002,SR,Yes
WL,APP,PLOT B,2001,May,680.4,540,SR,SR,2000,SR,2002,2000,SR,2002,SR,Yes
WL,APP,PLOT B,2002,May,680.4,540,SR,SR,2001,Dead,NA,2000,SR,2002,SR,No
WL,APP,PLOT B,1993,July,682.1,541,SR,First.Appearance,NA,SF,1994,1993,SR,1994,SF,Yes
WL,APP,PLOT B,1994,July,682.1,541,SF,SR,1993,Dead,NA,1993,SR,1994,SF,No
WL,APP,PLOT B,1995,July,682.2,542,SR,First.Appearance,NA,SR,1996,1995,SR,1999,SF,Yes
WL,APP,PLOT B,1996,July,682.2,542,SR,SR,1995,SR,1997,1995,SR,1999,SF,Yes
WL,APP,PLOT B,1997,July,682.2,542,SR,SR,1996,SR,1998,1995,SR,1999,SF,Yes
WL,APP,PLOT B,1998,July,682.2,542,SR,SR,1997,SF,1999,1995,SR,1999,SF,Yes
WL,APP,PLOT B,1999,July,682.2,542,SF,SR,1998,Dead,NA,1995,SR,1999,SF,No
WL,APP,PLOT B,2000,May,682.3,543,SR,First.Appearance,NA,inactive,2001,2000,SR,2002,SR,Yes
WL,APP,PLOT B,2001,May,682.3,543,inactive,SR,2000,SR,2002,2000,SR,2002,SR,Yes
WL,APP,PLOT B,2002,May,682.3,543,SR,inactive,2001,Dead,NA,2000,SR,2002,SR,No
WL,APP,PLOT B,1992,May,683,544,Seedling,First.Appearance,NA,SR,1993,1992,Seedling,1998,SR,Yes
WL,APP,PLOT B,1993,July,683,544,SR,Seedling,1992,inactive,1994,1992,Seedling,1998,SR,Yes
WL,APP,PLOT B,1994,May,683,544,inactive,SR,1993,SR,1995,1992,Seedling,1998,SR,Yes
WL,APP,PLOT B,1995,July,683,544,SR,inactive,1994,SR,1996,1992,Seedling,1998,SR,Yes
WL,APP,PLOT B,1996,July,683,544,SR,SR,1995,SR,1997,1992,Seedling,1998,SR,Yes
WL,APP,PLOT B,1997,July,683,544,SR,SR,1996,SR,1998,1992,Seedling,1998,SR,Yes
WL,APP,PLOT B,1998,May,683,544,SR,SR,1997,Dead,NA,1992,Seedling,1998,SR,No
WL,APP,PLOT B,2003,June,684,545,SR,First.Appearance,NA,Dead,NA,2003,SR,2003,SR,No
