SPECIES,SITE,PLOT,Year,Month,NEWROS,RAMET,stage.modified,PrevStage,PrevYear,NextStage,NextYear,firstYear,firstStage,lastYear,lastStage,Survival
WL,NVP,PLOT K,1996,July,47.1,78,SR,SR,1995,inactive,1997,1990,SR,1998,SR,Yes
WL,NVP,PLOT K,1997,May,47.1,78,inactive,SR,1996,SR,1998,1990,SR,1998,SR,Yes
WL,NVP,PLOT K,1998,July,47.1,78,SR,inactive,1997,Dead,NA,1990,SR,1998,SR,No
WL,NVP,PLOT K,1999,July,47.2,79,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,NVP,PLOT K,2000,May,47.2,79,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,NVP,PLOT K,1998,July,48,80,SR,First.Appearance,NA,SR,1999,1998,SR,2004,SR,Yes
WL,NVP,PLOT K,1999,July,48,80,SR,SR,1998,MR,2000,1998,SR,2004,SR,Yes
WL,NVP,PLOT K,2000,May,48,80,MR,SR,1999,inactive,2001,1998,SR,2004,SR,Yes
WL,NVP,PLOT K,2001,May,48,80,inactive,MR,2000,SR,2002,1998,SR,2004,SR,Yes
WL,NVP,PLOT K,2002,May,48,80,SR,inactive,2001,inactive,2003,1998,SR,2004,SR,Yes
WL,NVP,PLOT K,2003,June,48,80,inactive,SR,2002,SR,2004,1998,SR,2004,SR,Yes
WL,NVP,PLOT K,2004,June,48,80,SR,inactive,2003,Dead,NA,1998,SR,2004,SR,No
WL,NVP,PLOT K,1990,July,50.1,81,MR,No.record,NA,SR,1991,1990,MR,1992,MR,Yes
WL,NVP,PLOT K,1991,July,50.1,81,SR,MR,1990,MR,1992,1990,MR,1992,MR,Yes
WL,NVP,PLOT K,1992,May,50.1,81,MR,SR,1991,Dead,NA,1990,MR,1992,MR,No
WL,NVP,PLOT K,1995,July,50.2,82,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,NVP,PLOT K,1996,July,50.2,82,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,NVP,PLOT K,1990,July,51,83,SR,No.record,NA,SR,1991,1990,SR,1992,SR,Yes
WL,NVP,PLOT K,1991,July,51,83,SR,SR,1990,SR,1992,1990,SR,1992,SR,Yes
WL,NVP,PLOT K,1992,May,51,83,SR,SR,1991,Dead,NA,1990,SR,1992,SR,No
WL,NVP,PLOT K,1999,July,52,84,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,NVP,PLOT K,2000,May,52,84,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,NVP,PLOT K,1990,July,53.1,85,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,NVP,PLOT K,1991,May,53.1,85,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,NVP,PLOT K,1993,July,53.2,86,SR,First.Appearance,NA,SR,1994,1993,SR,1996,SR,Yes
WL,NVP,PLOT K,1994,July,53.2,86,SR,SR,1993,SR,1995,1993,SR,1996,SR,Yes
WL,NVP,PLOT K,1995,July,53.2,86,SR,SR,1994,SR,1996,1993,SR,1996,SR,Yes
WL,NVP,PLOT K,1996,July,53.2,86,SR,SR,1995,Dead,NA,1993,SR,1996,SR,No
WL,NVP,PLOT K,1990,July,54,87,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,NVP,PLOT K,1991,May,54,87,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,NVP,PLOT K,1999,July,55,88,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,NVP,PLOT K,2000,May,55,88,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,NVP,PLOT K,1997,July,56.1,89,SR,First.Appearance,NA,SR,1998,1997,SR,1999,SR,Yes
WL,NVP,PLOT K,1998,July,56.1,89,SR,SR,1997,SR,1999,1997,SR,1999,SR,Yes
WL,NVP,PLOT K,1999,July,56.1,89,SR,SR,1998,Dead,NA,1997,SR,1999,SR,No
WL,NVP,PLOT K,2002,May,56.2,90,SR,First.Appearance,NA,Dead,NA,2002,SR,2002,SR,No
WL,NVP,PLOT K,1995,July,57,91,SR,First.Appearance,NA,SR,1996,1995,SR,1998,SR,Yes
WL,NVP,PLOT K,1996,July,57,91,SR,SR,1995,SR,1997,1995,SR,1998,SR,Yes
WL,NVP,PLOT K,1997,July,57,91,SR,SR,1996,SR,1998,1995,SR,1998,SR,Yes
WL,NVP,PLOT K,1998,May,57,91,SR,SR,1997,Dead,NA,1995,SR,1998,SR,No
WL,NVP,PLOT K,1990,July,58,92,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,PLOT K,1990,July,59,93,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,PLOT K,1998,May,60,94,SR,First.Appearance,NA,SR,1999,1998,SR,1999,SR,Yes
WL,NVP,PLOT K,1999,July,60,94,SR,SR,1998,Dead,NA,1998,SR,1999,SR,No
WL,NVP,PLOT K,1999,July,61.1,95,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,NVP,PLOT K,2000,May,61.1,95,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,NVP,PLOT K,2002,May,61.2,96,SR,First.Appearance,NA,MR,2003,2002,SR,2003,MR,Yes
WL,NVP,PLOT K,2003,June,61.2,96,MR,SR,2002,Dead,NA,2002,SR,2003,MR,No
WL,NVP,PLOT K,1990,July,62.1,97,SR,No.record,NA,SR,1991,1990,SR,1995,SR,Yes
WL,NVP,PLOT K,1991,July,62.1,97,SR,SR,1990,SR,1992,1990,SR,1995,SR,Yes
WL,NVP,PLOT K,1992,July,62.1,97,SR,SR,1991,SR,1993,1990,SR,1995,SR,Yes
WL,NVP,PLOT K,1993,July,62.1,97,SR,SR,1992,SR,1994,1990,SR,1995,SR,Yes
WL,NVP,PLOT K,1994,July,62.1,97,SR,SR,1993,SR,1995,1990,SR,1995,SR,Yes
WL,NVP,PLOT K,1995,May,62.1,97,SR,SR,1994,Dead,NA,1990,SR,1995,SR,No
WL,NVP,PLOT K,1995,July,62.2,98,SR,First.Appearance,NA,Dead,NA,1995,SR,1995,SR,No
WL,NVP,PLOT K,1998,July,62.3,99,SR,First.Appearance,NA,Dead,NA,1998,SR,1998,SR,No
WL,NVP,PLOT K,2000,May,62.4,100,SR,First.Appearance,NA,SR,2001,2000,SR,2004,SR,Yes
WL,NVP,PLOT K,2001,May,62.4,100,SR,SR,2000,SR,2002,2000,SR,2004,SR,Yes
WL,NVP,PLOT K,2002,May,62.4,100,SR,SR,2001,SR,2003,2000,SR,2004,SR,Yes
WL,NVP,PLOT K,2003,June,62.4,100,SR,SR,2002,SR,2004,2000,SR,2004,SR,Yes
WL,NVP,PLOT K,2004,June,62.4,100,SR,SR,2003,Dead,NA,2000,SR,2004,SR,No
WL,NVP,PLOT K,2007,July,62.5,101,SR,First.Appearance,NA,Dead,NA,2007,SR,2007,SR,No
WL,NVP,PLOT K,1990,July,63,102,SR,No.record,NA,SR,1991,1990,SR,1997,SR,Yes
WL,NVP,PLOT K,1991,July,63,102,SR,SR,1990,SR,1992,1990,SR,1997,SR,Yes
WL,NVP,PLOT K,1992,July,63,102,SR,SR,1991,SR,1993,1990,SR,1997,SR,Yes
WL,NVP,PLOT K,1993,July,63,102,SR,SR,1992,SR,1994,1990,SR,1997,SR,Yes
WL,NVP,PLOT K,1994,July,63,102,SR,SR,1993,SR,1995,1990,SR,1997,SR,Yes
WL,NVP,PLOT K,1995,July,63,102,SR,SR,1994,SR,1996,1990,SR,1997,SR,Yes
WL,NVP,PLOT K,1996,July,63,102,SR,SR,1995,SR,1997,1990,SR,1997,SR,Yes
WL,NVP,PLOT K,1997,May,63,102,SR,SR,1996,Dead,NA,1990,SR,1997,SR,No
WL,NVP,PLOT K,1990,July,64,103,SR,No.record,NA,Dead,NA,1990,SR,1990,SR,No
WL,NVP,PLOT K,1993,May,67,104,SR,First.Appearance,NA,SR,1994,1993,SR,1994,SR,Yes
WL,NVP,PLOT K,1994,May,67,104,SR,SR,1993,Dead,NA,1993,SR,1994,SR,No
WL,NVP,PLOT K,1993,May,91,105,SR,First.Appearance,NA,SR,1994,1993,SR,1995,SR,Yes
WL,NVP,PLOT K,1994,May,91,105,SR,SR,1993,SR,1995,1993,SR,1995,SR,Yes
WL,NVP,PLOT K,1995,May,91,105,SR,SR,1994,Dead,NA,1993,SR,1995,SR,No
WL,NVP,PLOT K,1993,July,92,106,SR,First.Appearance,NA,SR,1994,1993,SR,1996,SR,Yes
WL,NVP,PLOT K,1994,July,92,106,SR,SR,1993,SR,1995,1993,SR,1996,SR,Yes
WL,NVP,PLOT K,1995,July,92,106,SR,SR,1994,SR,1996,1993,SR,1996,SR,Yes
WL,NVP,PLOT K,1996,July,92,106,SR,SR,1995,Dead,NA,1993,SR,1996,SR,No
WL,NVP,PLOT K,1993,July,93,107,SR,First.Appearance,NA,SR,1994,1993,SR,1996,SR,Yes
WL,NVP,PLOT K,1994,May,93,107,SR,SR,1993,SR,1995,1993,SR,1996,SR,Yes
WL,NVP,PLOT K,1995,July,93,107,SR,SR,1994,SR,1996,1993,SR,1996,SR,Yes
WL,NVP,PLOT K,1996,May,93,107,SR,SR,1995,Dead,NA,1993,SR,1996,SR,No
WL,NVP,PLOT K,1993,July,94.1,108,MR,First.Appearance,NA,SR,1994,1993,MR,1995,MR,Yes
WL,NVP,PLOT K,1994,July,94.1,108,SR,MR,1993,MR,1995,1993,MR,1995,MR,Yes
WL,NVP,PLOT K,1995,July,94.1,108,MR,SR,1994,Dead,NA,1993,MR,1995,MR,No
WL,NVP,PLOT K,1998,July,94.2,109,SR,First.Appearance,NA,SR,1999,1998,SR,2000,SR,Yes
WL,NVP,PLOT K,1999,May,94.2,109,SR,SR,1998,SR,2000,1998,SR,2000,SR,Yes
WL,NVP,PLOT K,2000,May,94.2,109,SR,SR,1999,Dead,NA,1998,SR,2000,SR,No
WL,NVP,PLOT K,1998,July,95.1,110,SR,First.Appearance,NA,Dead,NA,1998,SR,1998,SR,No
WL,NVP,PLOT K,1999,May,95.2,111,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,NVP,PLOT K,2000,May,95.2,111,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,NVP,PLOT K,1993,July,96.1,112,SR,First.Appearance,NA,SR,1994,1993,SR,1996,SF,Yes
WL,NVP,PLOT K,1994,July,96.1,112,SR,SR,1993,SR,1995,1993,SR,1996,SF,Yes
WL,NVP,PLOT K,1995,July,96.1,112,SR,SR,1994,SF,1996,1993,SR,1996,SF,Yes
WL,NVP,PLOT K,1996,July,96.1,112,SF,SR,1995,Dead,NA,1993,SR,1996,SF,No
WL,NVP,PLOT K,1997,July,96.2,113,SR,First.Appearance,NA,SF,1998,1997,SR,1998,SF,Yes
WL,NVP,PLOT K,1998,July,96.2,113,SF,SR,1997,Dead,NA,1997,SR,1998,SF,No
WL,NVP,PLOT K,1999,July,96.3,114,SR,First.Appearance,NA,Dead,NA,1999,SR,1999,SR,No
WL,NVP,PLOT K,2002,May,96.4,115,SR,First.Appearance,NA,MR,2003,2002,SR,2003,MR,Yes
WL,NVP,PLOT K,2003,June,96.4,115,MR,SR,2002,Dead,NA,2002,SR,2003,MR,No
WL,NVP,PLOT K,1993,July,97,116,SR,First.Appearance,NA,SR,1994,1993,SR,1999,SR,Yes
WL,NVP,PLOT K,1994,July,97,116,SR,SR,1993,SR,1995,1993,SR,1999,SR,Yes
WL,NVP,PLOT K,1995,July,97,116,SR,SR,1994,SR,1996,1993,SR,1999,SR,Yes
WL,NVP,PLOT K,1996,July,97,116,SR,SR,1995,SR,1997,1993,SR,1999,SR,Yes
WL,NVP,PLOT K,1997,July,97,116,SR,SR,1996,SR,1998,1993,SR,1999,SR,Yes
WL,NVP,PLOT K,1998,July,97,116,SR,SR,1997,SR,1999,1993,SR,1999,SR,Yes
WL,NVP,PLOT K,1999,July,97,116,SR,SR,1998,Dead,NA,1993,SR,1999,SR,No
WL,NVP,PLOT K,1993,July,98,117,SR,First.Appearance,NA,SR,1994,1993,SR,1994,SR,Yes
WL,NVP,PLOT K,1994,July,98,117,SR,SR,1993,Dead,NA,1993,SR,1994,SR,No
WL,NVP,PLOT K,1993,July,99.1,118,SR,First.Appearance,NA,Dead,NA,1993,SR,1993,SR,No
WL,NVP,PLOT K,1995,July,99.2,119,SR,First.Appearance,NA,Dead,NA,1995,SR,1995,SR,No
WL,NVP,PLOT K,1997,July,99.3,120,MR,First.Appearance,NA,SR,1998,1997,MR,1998,SR,Yes
WL,NVP,PLOT K,1998,July,99.3,120,SR,MR,1997,Dead,NA,1997,MR,1998,SR,No
WL,NVP,PLOT K,1999,July,99.4,121,SR,First.Appearance,NA,SR,2000,1999,SR,2000,SR,Yes
WL,NVP,PLOT K,2000,May,99.4,121,SR,SR,1999,Dead,NA,1999,SR,2000,SR,No
WL,NVP,PLOT K,1993,July,101,122,SR,First.Appearance,NA,Dead,NA,1993,SR,1993,SR,No
WL,NVP,PLOT K,2001,May,130,123,Seedling,First.Appearance,NA,Dead,NA,2001,Seedling,2001,Seedling,No
WL,NVP,PLOT K,2001,May,137,124,Seedling,First.Appearance,NA,SR,2002,2001,Seedling,2003,MR,Yes
WL,NVP,PLOT K,2002,May,137,124,SR,Seedling,2001,MR,2003,2001,Seedling,2003,MR,Yes
WL,NVP,PLOT K,2003,June,137,124,MR,SR,2002,Dead,NA,2001,Seedling,2003,MR,No
WL,NVP,PLOT K,2008,June,138,125,SR,First.Appearance,NA,Dead,NA,2008,SR,2008,SR,No
WL,NVP,PLOT K,2004,June,141,126,Seedling,First.Appearance,NA,Dead,NA,2004,Seedling,2004,Seedling,No
WL,NVP,PLOT K,2001,May,144,127,Seedling,First.Appearance,NA,Dead,NA,2001,Seedling,2001,Seedling,No
WL,NVP,PLOT K,2001,May,152,128,Seedling,First.Appearance,NA,Dead,NA,2001,Seedling,2001,Seedling,No
WL,NVP,PLOT K,1998,July,159.1,129,SR,First.Appearance,NA,SR,1999,1998,SR,2003,SR,Yes
WL,NVP,PLOT K,1999,July,159.1,129,SR,SR,1998,SR,2000,1998,SR,2003,SR,Yes
WL,NVP,PLOT K,2000,May,159.1,129,SR,SR,1999,inactive,2001,1998,SR,2003,SR,Yes
WL,NVP,PLOT K,2001,May,159.1,129,inactive,SR,2000,SR,2002,1998,SR,2003,SR,Yes
WL,NVP,PLOT K,2002,May,159.1,129,SR,inactive,2001,SR,2003,1998,SR,2003,SR,Yes
WL,NVP,PLOT K,2003,June,159.1,129,SR,SR,2002,Dead,NA,1998,SR,2003,SR,No
WL,NVP,PLOT K,2005,July,159.2,130,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,NVP,PLOT K,2006,July,159.2,130,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,NVP,PLOT K,2001,May,172,131,Seedling,First.Appearance,NA,Dead,NA,2001,Seedling,2001,Seedling,No
WL,NVP,PLOT K,2001,May,183.1,132,Seedling,First.Appearance,NA,Dead,NA,2001,Seedling,2001,Seedling,No
WL,NVP,PLOT K,2004,June,183.2,133,SR,First.Appearance,NA,Dead,NA,2004,SR,2004,SR,No
WL,NVP,PLOT K,2005,July,183.3,134,SR,First.Appearance,NA,SR,2006,2005,SR,2006,SR,Yes
WL,NVP,PLOT K,2006,July,183.3,134,SR,SR,2005,Dead,NA,2005,SR,2006,SR,No
WL,NVP,PLOT K,2001,May,187,135,Seedling,First.Appearance,NA,SR,2002,2001,Seedling,2002,SR,Yes
WL,NVP,PLOT K,2002,May,187,135,SR,Seedling,2001,Dead,NA,2001,Seedling,2002,SR,No
WL,NVP,PLOT K,2001,May,191,136,Seedling,First.Appearance,NA,Dead,NA,2001,Seedling,2001,Seedling,No
WL,NVP,PLOT K,2006,July,217,137,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,NVP,PLOT K,2006,July,218,138,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,NVP,PLOT K,2006,July,235,139,SR,First.Appearance,NA,SR,2007,2006,SR,2009,SR,Yes
WL,NVP,PLOT K,2007,July,235,139,SR,SR,2006,SR,2008,2006,SR,2009,SR,Yes
WL,NVP,PLOT K,2008,June,235,139,SR,SR,2007,SR,2009,2006,SR,2009,SR,Yes
WL,NVP,PLOT K,2009,June,235,139,SR,SR,2008,NA,NA,2006,SR,2009,SR,NA
WL,NVP,PLOT K,2006,July,243,140,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,NVP,PLOT K,2006,July,253.1,141,SR,First.Appearance,NA,SR,2007,2006,SR,2007,SR,Yes
WL,NVP,PLOT K,2007,July,253.1,141,SR,SR,2006,Dead,NA,2006,SR,2007,SR,No
WL,NVP,PLOT K,2008,June,253.2,142,SR,First.Appearance,NA,Dead,NA,2008,SR,2008,SR,No
WL,NVP,PLOT K,2006,July,254,143,SR,First.Appearance,NA,SR,2007,2006,SR,2007,SR,Yes
WL,NVP,PLOT K,2007,July,254,143,SR,SR,2006,Dead,NA,2006,SR,2007,SR,No
WL,NVP,PLOT K,2006,July,260,144,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,NVP,PLOT K,1990,July,276,145,SR,No.record,NA,SR,1991,1990,SR,2002,SR,Yes
WL,NVP,PLOT K,1991,July,276,145,SR,SR,1990,SR,1992,1990,SR,2002,SR,Yes
WL,NVP,PLOT K,1992,May,276,145,SR,SR,1991,SR,1993,1990,SR,2002,SR,Yes
WL,NVP,PLOT K,1993,July,276,145,SR,SR,1992,MR,1994,1990,SR,2002,SR,Yes
WL,NVP,PLOT K,1994,May,276,145,MR,SR,1993,SR,1995,1990,SR,2002,SR,Yes
WL,NVP,PLOT K,1995,July,276,145,SR,MR,1994,SR,1996,1990,SR,2002,SR,Yes
WL,NVP,PLOT K,1996,July,276,145,SR,SR,1995,SR,1997,1990,SR,2002,SR,Yes
WL,NVP,PLOT K,1997,July,276,145,SR,SR,1996,SR,1998,1990,SR,2002,SR,Yes
WL,NVP,PLOT K,1998,July,276,145,SR,SR,1997,SR,1999,1990,SR,2002,SR,Yes
WL,NVP,PLOT K,1999,July,276,145,SR,SR,1998,SR,2000,1990,SR,2002,SR,Yes
WL,NVP,PLOT K,2000,May,276,145,SR,SR,1999,inactive,2001,1990,SR,2002,SR,Yes
WL,NVP,PLOT K,2001,May,276,145,inactive,SR,2000,SR,2002,1990,SR,2002,SR,Yes
WL,NVP,PLOT K,2002,May,276,145,SR,inactive,2001,Dead,NA,1990,SR,2002,SR,No
WL,NVP,PLOT K,1990,July,277,146,SR,No.record,NA,SR,1991,1990,SR,1993,SR,Yes
WL,NVP,PLOT K,1991,July,277,146,SR,SR,1990,SR,1992,1990,SR,1993,SR,Yes
WL,NVP,PLOT K,1992,July,277,146,SR,SR,1991,SR,1993,1990,SR,1993,SR,Yes
WL,NVP,PLOT K,1993,July,277,146,SR,SR,1992,Dead,NA,1990,SR,1993,SR,No
WL,NVP,PLOT K,1990,July,278,147,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,NVP,PLOT K,1991,July,278,147,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,NVP,PLOT K,1990,July,279,148,SR,No.record,NA,SR,1991,1990,SR,1991,SR,Yes
WL,NVP,PLOT K,1991,May,279,148,SR,SR,1990,Dead,NA,1990,SR,1991,SR,No
WL,NVP,PLOT K,2006,July,296,149,SR,First.Appearance,NA,Dead,NA,2006,SR,2006,SR,No
WL,NVP,PLOT K,2002,May,303,150,MR,First.Appearance,NA,Dead,NA,2002,MR,2002,MR,No
WL,NVP,PLOT K,1995,July,306.1,151,SR,First.Appearance,NA,SR,1996,1995,SR,1996,SR,Yes
WL,NVP,PLOT K,1996,May,306.1,151,SR,SR,1995,Dead,NA,1995,SR,1996,SR,No
WL,NVP,PLOT K,1996,July,306.2,152,SR,First.Appearance,NA,SR,1997,1996,SR,1998,SR,Yes
WL,NVP,PLOT K,1997,July,306.2,152,SR,SR,1996,SR,1998,1996,SR,1998,SR,Yes
WL,NVP,PLOT K,1998,July,306.2,152,SR,SR,1997,Dead,NA,1996,SR,1998,SR,No
WL,NVP,PLOT K,1995,July,307.1,153,SR,First.Appearance,NA,SR,1996,1995,SR,1997,SR,Yes
WL,NVP,PLOT K,1996,July,307.1,153,SR,SR,1995,SR,1997,1995,SR,1997,SR,Yes
WL,NVP,PLOT K,1997,July,307.1,153,SR,SR,1996,Dead,NA,1995,SR,1997,SR,No
WL,NVP,PLOT K,1998,July,307.2,154,SR,First.Appearance,NA,SR,1999,1998,SR,2002,SR,Yes
WL,NVP,PLOT K,1999,July,307.2,154,SR,SR,1998,SR,2000,1998,SR,2002,SR,Yes
WL,NVP,PLOT K,2000,May,307.2,154,SR,SR,1999,SR,2001,1998,SR,2002,SR,Yes
WL,NVP,PLOT K,2001,May,307.2,154,SR,SR,2000,SR,2002,1998,SR,2002,SR,Yes
WL,NVP,PLOT K,2002,May,307.2,154,SR,SR,2001,Dead,NA,1998,SR,2002,SR,No
WL,NVP,PLOT K,1995,July,308,155,SR,First.Appearance,NA,SR,1996,1995,SR,2001,SR,Yes
WL,NVP,PLOT K,1996,July,308,155,SR,SR,1995,MR,1997,1995,SR,2001,SR,Yes
WL,NVP,PLOT K,1997,May,308,155,MR,SR,1996,SR,1998,1995,SR,2001,SR,Yes
WL,NVP,PLOT K,1998,July,308,155,SR,MR,1997,SR,1999,1995,SR,2001,SR,Yes
WL,NVP,PLOT K,1999,July,308,155,SR,SR,1998,SR,2000,1995,SR,2001,SR,Yes
WL,NVP,PLOT K,2000,May,308,155,SR,SR,1999,SR,2001,1995,SR,2001,SR,Yes
WL,NVP,PLOT K,2001,May,308,155,SR,SR,2000,Dead,NA,1995,SR,2001,SR,No
WL,NVP,PLOT K,1991,July,427.1,156,SR,First.Appearance,NA,SR,1992,1991,SR,1995,SR,Yes
WL,NVP,PLOT K,1992,July,427.1,156,SR,SR,1991,SR,1993,1991,SR,1995,SR,Yes
WL,NVP,PLOT K,1993,July,427.1,156,SR,SR,1992,SR,1994,1991,SR,1995,SR,Yes
WL,NVP,PLOT K,1994,July,427.1,156,SR,SR,1993,SR,1995,1991,SR,1995,SR,Yes
WL,NVP,PLOT K,1995,May,427.1,156,SR,SR,1994,Dead,NA,1991,SR,1995,SR,No
WL,NVP,PLOT K,1995,July,427.2,157,SR,First.Appearance,NA,SR,1996,1995,SR,2007,MR,Yes
WL,NVP,PLOT K,1996,July,427.2,157,SR,SR,1995,SR,1997,1995,SR,2007,MR,Yes
WL,NVP,PLOT K,1997,July,427.2,157,SR,SR,1996,SR,1998,1995,SR,2007,MR,Yes
WL,NVP,PLOT K,1998,July,427.2,157,SR,SR,1997,SR,1999,1995,SR,2007,MR,Yes
WL,NVP,PLOT K,1999,May,427.2,157,SR,SR,1998,SR,2000,1995,SR,2007,MR,Yes
WL,NVP,PLOT K,2000,May,427.2,157,SR,SR,1999,SR,2001,1995,SR,2007,MR,Yes
WL,NVP,PLOT K,2001,May,427.2,157,SR,SR,2000,SR,2002,1995,SR,2007,MR,Yes
WL,NVP,PLOT K,2002,May,427.2,157,SR,SR,2001,SR,2003,1995,SR,2007,MR,Yes
WL,NVP,PLOT K,2003,June,427.2,157,SR,SR,2002,SR,2004,1995,SR,2007,MR,Yes
WL,NVP,PLOT K,2004,June,427.2,157,SR,SR,2003,SR,2005,1995,SR,2007,MR,Yes
WL,NVP,PLOT K,2005,July,427.2,157,SR,SR,2004,SR,2006,1995,SR,2007,MR,Yes
WL,NVP,PLOT K,2006,July,427.2,157,SR,SR,2005,MR,2007,1995,SR,2007,MR,Yes
WL,NVP,PLOT K,2007,July,427.2,157,MR,SR,2006,Dead,NA,1995,SR,2007,MR,No
WL,NVP,PLOT K,1991,May,429,158,Seedling,First.Appearance,NA,Dead,NA,1991,Seedling,1991,Seedling,No
WL,NVP,PLOT K,1997,July,431.1,159,SR,First.Appearance,NA,Dead,NA,1997,SR,1997,SR,No
WL,NVP,PLOT K,1998,May,431.2,160,SR,First.Appearance,NA,Dead,NA,1998,SR,1998,SR,No
WL,NVP,PLOT K,1991,May,432,161,Seedling,First.Appearance,NA,SR,1992,1991,Seedling,1998,SR,Yes
WL,NVP,PLOT K,1992,July,432,161,SR,Seedling,1991,MR,1993,1991,Seedling,1998,SR,Yes
WL,NVP,PLOT K,1993,July,432,161,MR,SR,1992,MR,1994,1991,Seedling,1998,SR,Yes
WL,NVP,PLOT K,1994,July,432,161,MR,MR,1993,MR,1995,1991,Seedling,1998,SR,Yes
WL,NVP,PLOT K,1995,July,432,161,MR,MR,1994,MR,1996,1991,Seedling,1998,SR,Yes
WL,NVP,PLOT K,1996,July,432,161,MR,MR,1995,SR,1997,1991,Seedling,1998,SR,Yes
WL,NVP,PLOT K,1997,July,432,161,SR,MR,1996,SR,1998,1991,Seedling,1998,SR,Yes
WL,NVP,PLOT K,1998,May,432,161,SR,SR,1997,Dead,NA,1991,Seedling,1998,SR,No
WL,NVP,PLOT K,1991,July,433.1,162,SR,First.Appearance,NA,SR,1992,1991,SR,1994,SR,Yes
WL,NVP,PLOT K,1992,July,433.1,162,SR,SR,1991,SR,1993,1991,SR,1994,SR,Yes
WL,NVP,PLOT K,1993,July,433.1,162,SR,SR,1992,SR,1994,1991,SR,1994,SR,Yes
WL,NVP,PLOT K,1994,July,433.1,162,SR,SR,1993,Dead,NA,1991,SR,1994,SR,No
WL,NVP,PLOT K,1995,July,433.2,163,SR,First.Appearance,NA,SR,1996,1995,SR,1998,SR,Yes
WL,NVP,PLOT K,1996,July,433.2,163,SR,SR,1995,SR,1997,1995,SR,1998,SR,Yes
WL,NVP,PLOT K,1997,July,433.2,163,SR,SR,1996,SR,1998,1995,SR,1998,SR,Yes
WL,NVP,PLOT K,1998,July,433.2,163,SR,SR,1997,Dead,NA,1995,SR,1998,SR,No
WL,NVP,PLOT K,1991,July,434.1,164,SR,First.Appearance,NA,SR,1992,1991,SR,1998,SR,Yes
WL,NVP,PLOT K,1992,July,434.1,164,SR,SR,1991,SR,1993,1991,SR,1998,SR,Yes
WL,NVP,PLOT K,1993,July,434.1,164,SR,SR,1992,SR,1994,1991,SR,1998,SR,Yes
WL,NVP,PLOT K,1994,July,434.1,164,SR,SR,1993,SR,1995,1991,SR,1998,SR,Yes
WL,NVP,PLOT K,1995,July,434.1,164,SR,SR,1994,SR,1996,1991,SR,1998,SR,Yes
WL,NVP,PLOT K,1996,July,434.1,164,SR,SR,1995,SR,1997,1991,SR,1998,SR,Yes
WL,NVP,PLOT K,1997,July,434.1,164,SR,SR,1996,SR,1998,1991,SR,1998,SR,Yes
WL,NVP,PLOT K,1998,May,434.1,164,SR,SR,1997,Dead,NA,1991,SR,1998,SR,No
WL,NVP,PLOT K,2001,May,434.2,165,SR,First.Appearance,NA,SR,2002,2001,SR,2009,SR,Yes
WL,NVP,PLOT K,2002,May,434.2,165,SR,SR,2001,inactive,2003,2001,SR,2009,SR,Yes
WL,NVP,PLOT K,2003,June,434.2,165,inactive,SR,2002,SR,2004,2001,SR,2009,SR,Yes
WL,NVP,PLOT K,2004,June,434.2,165,SR,inactive,2003,SR,2005,2001,SR,2009,SR,Yes
WL,NVP,PLOT K,2005,July,434.2,165,SR,SR,2004,SR,2006,2001,SR,2009,SR,Yes
WL,NVP,PLOT K,2006,July,434.2,165,SR,SR,2005,SR,2007,2001,SR,2009,SR,Yes
WL,NVP,PLOT K,2007,July,434.2,165,SR,SR,2006,SR,2008,2001,SR,2009,SR,Yes
WL,NVP,PLOT K,2008,June,434.2,165,SR,SR,2007,SR,2009,2001,SR,2009,SR,Yes
